DEPTH,Northing,Easting,PHI,Vsh,Easting,Northing
 0.1094500E+04,0.6856000E+07,0.5040000E+06,0.2054040E+00,0.7150000E+00,0.1720038E-38,0.1401298E-44,
 0.1095500E+04,0.6856000E+07,0.5040000E+06,0.1959048E+00,0.7414286E+00,0.1720038E-38,0.1401298E-44,
 0.1096500E+04,0.6856000E+07,0.5040000E+06,0.2286869E+00,0.7383333E+00,0.1720038E-38,0.1401298E-44,
 0.1097500E+04,0.6856000E+07,0.5040000E+06,0.2308398E+00,0.7414286E+00,0.1720038E-38,0.1401298E-44,
 0.1098500E+04,0.6856000E+07,0.5040000E+06,0.2212424E+00,0.7066666E+00,0.1720038E-38,0.1401298E-44,
 0.1099500E+04,0.6856000E+07,0.5040000E+06,0.2167619E+00,0.7642857E+00,0.1720038E-38,0.1401298E-44,
 0.1100500E+04,0.6856000E+07,0.5040000E+06,0.2054372E+00,0.7500000E+00,0.1720038E-38,0.1401298E-44,
 0.1101500E+04,0.6856000E+07,0.5040000E+06,0.2007879E+00,0.7483333E+00,0.1720038E-38,0.1401298E-44,
 0.1102500E+04,0.6856000E+07,0.5040000E+06,0.2148831E+00,0.7314286E+00,0.1720038E-38,0.1401298E-44,
 0.1103500E+04,0.6856000E+07,0.5040000E+06,0.2191616E+00,0.7383333E+00,0.1720038E-38,0.1401298E-44,
 0.1104500E+04,0.6856000E+07,0.5040000E+06,0.2124329E+00,0.7157143E+00,0.1720038E-38,0.1401298E-44,
 0.1105500E+04,0.6856000E+07,0.5040000E+06,0.2114950E+00,0.7583333E+00,0.1720038E-38,0.1401298E-44,
 0.1106500E+04,0.6856000E+07,0.5040000E+06,0.1910043E+00,0.7442857E+00,0.1720038E-38,0.1401298E-44,
 0.1107500E+04,0.6856000E+07,0.5040000E+06,0.2111111E+00,0.7683333E+00,0.1720038E-38,0.1401298E-44,
 0.1108500E+04,0.6856000E+07,0.5040000E+06,0.2483636E+00,0.7242857E+00,0.1720038E-38,0.1401298E-44,
 0.1109500E+04,0.6856000E+07,0.5040000E+06,0.2669091E+00,0.7342857E+00,0.1720038E-38,0.1401298E-44,
 0.1110500E+04,0.6856000E+07,0.5040000E+06,0.2196061E+00,0.7500000E+00,0.1720038E-38,0.1401298E-44,
 0.1111500E+04,0.6856000E+07,0.5040000E+06,0.1915931E+00,0.7328572E+00,0.1720038E-38,0.1401298E-44,
 0.1112500E+04,0.6856000E+07,0.5040000E+06,0.1979798E+00,0.7366667E+00,0.1720038E-38,0.1401298E-44,
 0.1113500E+04,0.6856000E+07,0.5040000E+06,0.2081299E+00,0.7242857E+00,0.1720038E-38,0.1401298E-44,
 0.1114500E+04,0.6856000E+07,0.5040000E+06,0.2092929E+00,0.7283334E+00,0.1720038E-38,0.1401298E-44,
 0.1115500E+04,0.6856000E+07,0.5040000E+06,0.2149091E+00,0.7200000E+00,0.1720038E-38,0.1401298E-44,
 0.1116500E+04,0.6856000E+07,0.5040000E+06,0.2153507E+00,0.7728571E+00,0.1720038E-38,0.1401298E-44,
 0.1117500E+04,0.6856000E+07,0.5040000E+06,0.1967374E+00,0.7583333E+00,0.1720038E-38,0.1401298E-44,
 0.1118500E+04,0.6856000E+07,0.5040000E+06,0.2140866E+00,0.7514285E+00,0.1720038E-38,0.1401298E-44,
 0.1119500E+04,0.6856000E+07,0.5040000E+06,0.2066768E+00,0.7533333E+00,0.1720038E-38,0.1401298E-44,
 0.1120500E+04,0.6856000E+07,0.5040000E+06,0.1964242E+00,0.7500000E+00,0.1720038E-38,0.1401298E-44,
 0.1121500E+04,0.6856000E+07,0.5040000E+06,0.1989899E+00,0.7300000E+00,0.1720038E-38,0.1401298E-44,
 0.1122500E+04,0.6856000E+07,0.5040000E+06,0.1943723E+00,0.7114286E+00,0.1720038E-38,0.1401298E-44,
 0.1123500E+04,0.6856000E+07,0.5040000E+06,0.2079293E+00,0.7183334E+00,0.1720038E-38,0.1401298E-44,
 0.1124500E+04,0.6856000E+07,0.5040000E+06,0.2017662E+00,0.7428572E+00,0.1720038E-38,0.1401298E-44,
 0.1125500E+04,0.6856000E+07,0.5040000E+06,0.2076970E+00,0.7071429E+00,0.1720038E-38,0.1401298E-44,
 0.1126500E+04,0.6856000E+07,0.5040000E+06,0.2120303E+00,0.7200000E+00,0.1720038E-38,0.1401298E-44,
 0.1127500E+04,0.6856000E+07,0.5040000E+06,0.2067619E+00,0.7385714E+00,0.1720038E-38,0.1401298E-44,
 0.1128500E+04,0.6856000E+07,0.5040000E+06,0.2012222E+00,0.7916667E+00,0.1720038E-38,0.1401298E-44,
 0.1129500E+04,0.6856000E+07,0.5040000E+06,0.2056623E+00,0.7757143E+00,0.1720038E-38,0.1401298E-44,
 0.1130500E+04,0.6856000E+07,0.5040000E+06,0.2046667E+00,0.7300000E+00,0.1720038E-38,0.1401298E-44,
 0.1131500E+04,0.6856000E+07,0.5040000E+06,0.2066061E+00,0.7114286E+00,0.1720038E-38,0.1401298E-44,
 0.1132500E+04,0.6856000E+07,0.5040000E+06,0.2070130E+00,0.7614286E+00,0.1720038E-38,0.1401298E-44,
 0.1133500E+04,0.6856000E+07,0.5040000E+06,0.1994849E+00,0.7616667E+00,0.1720038E-38,0.1401298E-44,
 0.1134500E+04,0.6856000E+07,0.5040000E+06,0.2070736E+00,0.7328572E+00,0.1720038E-38,0.1401298E-44,
 0.1135500E+04,0.6856000E+07,0.5040000E+06,0.2087980E+00,0.7316667E+00,0.1720038E-38,0.1401298E-44,
 0.1136500E+04,0.6856000E+07,0.5040000E+06,0.2250390E+00,0.6885714E+00,0.1720038E-38,0.1401298E-44,
 0.1137500E+04,0.6856000E+07,0.5040000E+06,0.2193535E+00,0.7100000E+00,0.1720038E-38,0.1401298E-44,
 0.1138500E+04,0.6856000E+07,0.5040000E+06,0.2024848E+00,0.7157143E+00,0.1720038E-38,0.1401298E-44,
 0.1139500E+04,0.6856000E+07,0.5040000E+06,0.2182828E+00,0.7100000E+00,0.1720038E-38,0.1401298E-44,
 0.1140500E+04,0.6856000E+07,0.5040000E+06,0.2172727E+00,0.7371429E+00,0.1720038E-38,0.1401298E-44,
 0.1141500E+04,0.6856000E+07,0.5040000E+06,0.2435844E+00,0.6942857E+00,0.1720038E-38,0.1401298E-44,
 0.1142500E+04,0.6856000E+07,0.5040000E+06,0.2315152E+00,0.6600000E+00,0.1720038E-38,0.1401298E-44,
 0.1143500E+04,0.6856000E+07,0.5040000E+06,0.2238355E+00,0.7214286E+00,0.1720038E-38,0.1401298E-44,
 0.1144500E+04,0.6856000E+07,0.5040000E+06,0.2076061E+00,0.7166667E+00,0.1720038E-38,0.1401298E-44,
 0.1145500E+04,0.6856000E+07,0.5040000E+06,0.1990216E+00,0.7142857E+00,0.1720038E-38,0.1401298E-44,
 0.1146500E+04,0.6856000E+07,0.5040000E+06,0.2111818E+00,0.6950000E+00,0.1720038E-38,0.1401298E-44,
 0.1147500E+04,0.6856000E+07,0.5040000E+06,0.2433333E+00,0.7371429E+00,0.1720038E-38,0.1401298E-44,
 0.1148500E+04,0.6856000E+07,0.5040000E+06,0.2320346E+00,0.7828571E+00,0.1720038E-38,0.1401298E-44,
 0.1149500E+04,0.6856000E+07,0.5040000E+06,0.2069495E+00,0.7933333E+00,0.1720038E-38,0.1401298E-44,
 0.1150500E+04,0.6856000E+07,0.5040000E+06,0.2090390E+00,0.7871429E+00,0.1720038E-38,0.1401298E-44,
 0.1151500E+04,0.6856000E+07,0.5040000E+06,0.2097071E+00,0.7483333E+00,0.1720038E-38,0.1401298E-44,
 0.1152500E+04,0.6856000E+07,0.5040000E+06,0.2192814E+00,0.7271429E+00,0.1720038E-38,0.1401298E-44,
 0.1153500E+04,0.6856000E+07,0.5040000E+06,0.2089495E+00,0.7483333E+00,0.1720038E-38,0.1401298E-44,
 0.1154500E+04,0.6856000E+07,0.5040000E+06,0.2121212E+00,0.7414286E+00,0.1720038E-38,0.1401298E-44,
 0.1155500E+04,0.6856000E+07,0.5040000E+06,0.1870707E+00,0.7516667E+00,0.1720038E-38,0.1401298E-44,
 0.1156500E+04,0.6856000E+07,0.5040000E+06,0.1932121E+00,0.7542857E+00,0.1720038E-38,0.1401298E-44,
 0.1157500E+04,0.6856000E+07,0.5040000E+06,0.2018615E+00,0.7128571E+00,0.1720038E-38,0.1401298E-44,
 0.1158500E+04,0.6856000E+07,0.5040000E+06,0.1987677E+00,0.6866667E+00,0.1720038E-38,0.1401298E-44,
 0.1159500E+04,0.6856000E+07,0.5040000E+06,0.2001645E+00,0.7214286E+00,0.1720038E-38,0.1401298E-44,
 0.1160500E+04,0.6856000E+07,0.5040000E+06,0.1995859E+00,0.7450000E+00,0.1720038E-38,0.1401298E-44,
 0.1161500E+04,0.6856000E+07,0.5040000E+06,0.1835325E+00,0.7400000E+00,0.1720038E-38,0.1401298E-44,
 0.1162500E+04,0.6856000E+07,0.5040000E+06,0.1975152E+00,0.7300000E+00,0.1720038E-38,0.1401298E-44,
 0.1163500E+04,0.6856000E+07,0.5040000E+06,0.2000260E+00,0.7085714E+00,0.1720038E-38,0.1401298E-44,
 0.1164500E+04,0.6856000E+07,0.5040000E+06,0.2086580E+00,0.7157143E+00,0.1720038E-38,0.1401298E-44,
 0.1165500E+04,0.6856000E+07,0.5040000E+06,0.2082121E+00,0.7116667E+00,0.1720038E-38,0.1401298E-44,
 0.1166500E+04,0.6856000E+07,0.5040000E+06,0.2001905E+00,0.7200000E+00,0.1720038E-38,0.1401298E-44,
 0.1167500E+04,0.6856000E+07,0.5040000E+06,0.1946869E+00,0.7483333E+00,0.1720038E-38,0.1401298E-44,
 0.1168500E+04,0.6856000E+07,0.5040000E+06,0.1988225E+00,0.7457143E+00,0.1720038E-38,0.1401298E-44,
 0.1169500E+04,0.6856000E+07,0.5040000E+06,0.1983232E+00,0.7266667E+00,0.1720038E-38,0.1401298E-44,
 0.1170500E+04,0.6856000E+07,0.5040000E+06,0.1976017E+00,0.7085714E+00,0.1720038E-38,0.1401298E-44,
 0.1171500E+04,0.6856000E+07,0.5040000E+06,0.2055455E+00,0.7283334E+00,0.1720038E-38,0.1401298E-44,
 0.1172500E+04,0.6856000E+07,0.5040000E+06,0.1975411E+00,0.7514285E+00,0.1720038E-38,0.1401298E-44,
 0.1173500E+04,0.6856000E+07,0.5040000E+06,0.2115411E+00,0.7442857E+00,0.1720038E-38,0.1401298E-44,
 0.1174500E+04,0.6856000E+07,0.5040000E+06,0.2005859E+00,0.7366667E+00,0.1720038E-38,0.1401298E-44,
 0.1175500E+04,0.6856000E+07,0.5040000E+06,0.2004242E+00,0.7214286E+00,0.1720038E-38,0.1401298E-44,
 0.1176500E+04,0.6856000E+07,0.5040000E+06,0.1978687E+00,0.7500000E+00,0.1720038E-38,0.1401298E-44,
 0.1177500E+04,0.6856000E+07,0.5040000E+06,0.1931169E+00,0.7700000E+00,0.1720038E-38,0.1401298E-44,
 0.1178500E+04,0.6856000E+07,0.5040000E+06,0.1960404E+00,0.7483333E+00,0.1720038E-38,0.1401298E-44,
 0.1179500E+04,0.6856000E+07,0.5040000E+06,0.1981732E+00,0.7400000E+00,0.1720038E-38,0.1401298E-44,
 0.1180500E+04,0.6856000E+07,0.5040000E+06,0.1797677E+00,0.6716666E+00,0.1720038E-38,0.1401298E-44,
 0.1181500E+04,0.6856000E+07,0.5040000E+06,0.2280000E+00,0.7257143E+00,0.1720038E-38,0.1401298E-44,
 0.1182500E+04,0.6856000E+07,0.5040000E+06,0.1960087E+00,0.7128571E+00,0.1720038E-38,0.1401298E-44,
 0.1183500E+04,0.6856000E+07,0.5040000E+06,0.2041111E+00,0.7116666E+00,0.1720038E-38,0.1401298E-44,
 0.1184500E+04,0.6856000E+07,0.5040000E+06,0.2106320E+00,0.7142857E+00,0.1720038E-38,0.1401298E-44,
 0.1185500E+04,0.6856000E+07,0.5040000E+06,0.2024848E+00,0.6950000E+00,0.1720038E-38,0.1401298E-44,
 0.1186500E+04,0.6856000E+07,0.5040000E+06,0.2056017E+00,0.7457143E+00,0.1720038E-38,0.1401298E-44,
 0.1187500E+04,0.6856000E+07,0.5040000E+06,0.1995656E+00,0.7150000E+00,0.1720038E-38,0.1401298E-44,
 0.1188500E+04,0.6856000E+07,0.5040000E+06,0.1939567E+00,0.7157143E+00,0.1720038E-38,0.1401298E-44,
 0.1189500E+04,0.6856000E+07,0.5040000E+06,0.1970823E+00,0.7185714E+00,0.1720038E-38,0.1401298E-44,
 0.1190500E+04,0.6856000E+07,0.5040000E+06,0.2098990E+00,0.7383333E+00,0.1720038E-38,0.1401298E-44,
 0.1191500E+04,0.6856000E+07,0.5040000E+06,0.2931862E+00,0.8185714E+00,0.1720038E-38,0.1401298E-44,
 0.1192500E+04,0.6856000E+07,0.5040000E+06,0.2390202E+00,0.8100000E+00,0.1720038E-38,0.1401298E-44,
 0.1193500E+04,0.6856000E+07,0.5040000E+06,0.2257316E+00,0.7742857E+00,0.1720038E-38,0.1401298E-44,
 0.1194500E+04,0.6856000E+07,0.5040000E+06,0.2107071E+00,0.7533333E+00,0.1720038E-38,0.1401298E-44,
 0.1195500E+04,0.6856000E+07,0.5040000E+06,0.2118874E+00,0.7385714E+00,0.1720038E-38,0.1401298E-44,
 0.1196500E+04,0.6856000E+07,0.5040000E+06,0.2051212E+00,0.7233334E+00,0.1720038E-38,0.1401298E-44,
 0.1197500E+04,0.6856000E+07,0.5040000E+06,0.2379913E+00,0.7085714E+00,0.1720038E-38,0.1401298E-44,
 0.1198500E+04,0.6856000E+07,0.5040000E+06,0.2156970E+00,0.7314286E+00,0.1720038E-38,0.1401298E-44,
 0.1199500E+04,0.6856000E+07,0.5040000E+06,0.1981414E+00,0.7216667E+00,0.1720038E-38,0.1401298E-44,
 0.1200500E+04,0.6856000E+07,0.5040000E+06,0.2167965E+00,0.7814286E+00,0.1720038E-38,0.1401298E-44,
 0.1201500E+04,0.6856000E+07,0.5040000E+06,0.2407677E+00,0.7816666E+00,0.1720038E-38,0.1401298E-44,
 0.1202500E+04,0.6856000E+07,0.5040000E+06,0.2316883E+00,0.7842857E+00,0.1720038E-38,0.1401298E-44,
 0.1203500E+04,0.6856000E+07,0.5040000E+06,0.2373333E+00,0.8133333E+00,0.1720038E-38,0.1401298E-44,
 0.1204500E+04,0.6856000E+07,0.5040000E+06,0.2268052E+00,0.7700000E+00,0.1720038E-38,0.1401298E-44,
 0.1205500E+04,0.6856000E+07,0.5040000E+06,0.2022511E+00,0.7900000E+00,0.1720038E-38,0.1401298E-44,
 0.1206500E+04,0.6856000E+07,0.5040000E+06,0.2116566E+00,0.7666667E+00,0.1720038E-38,0.1401298E-44,
 0.1207500E+04,0.6856000E+07,0.5040000E+06,0.2151948E+00,0.7528571E+00,0.1720038E-38,0.1401298E-44,
 0.1208500E+04,0.6856000E+07,0.5040000E+06,0.2327576E+00,0.7616667E+00,0.1720038E-38,0.1401298E-44,
 0.1209500E+04,0.6856000E+07,0.5040000E+06,0.2083983E+00,0.7614286E+00,0.1720038E-38,0.1401298E-44,
 0.1210500E+04,0.6856000E+07,0.5040000E+06,0.1993333E+00,0.7766666E+00,0.1720038E-38,0.1401298E-44,
 0.1211500E+04,0.6856000E+07,0.5040000E+06,0.1954026E+00,0.7571428E+00,0.1720038E-38,0.1401298E-44,
 0.1212500E+04,0.6856000E+07,0.5040000E+06,0.1873636E+00,0.7550000E+00,0.1720038E-38,0.1401298E-44,
 0.1213500E+04,0.6856000E+07,0.5040000E+06,0.1939480E+00,0.7571428E+00,0.1720038E-38,0.1401298E-44,
 0.1214500E+04,0.6856000E+07,0.5040000E+06,0.2056883E+00,0.7642857E+00,0.1720038E-38,0.1401298E-44,
 0.1215500E+04,0.6856000E+07,0.5040000E+06,0.2056970E+00,0.7583333E+00,0.1720038E-38,0.1401298E-44,
 0.1216500E+04,0.6856000E+07,0.5040000E+06,0.2033506E+00,0.7914286E+00,0.1720038E-38,0.1401298E-44,
 0.1217500E+04,0.6856000E+07,0.5040000E+06,0.2037172E+00,0.7850000E+00,0.1720038E-38,0.1401298E-44,
 0.1218500E+04,0.6856000E+07,0.5040000E+06,0.2105801E+00,0.7700000E+00,0.1720038E-38,0.1401298E-44,
 0.1219500E+04,0.6856000E+07,0.5040000E+06,0.2189798E+00,0.7766666E+00,0.1720038E-38,0.1401298E-44,
 0.1220500E+04,0.6856000E+07,0.5040000E+06,0.2045887E+00,0.7842857E+00,0.1720038E-38,0.1401298E-44,
 0.1221500E+04,0.6856000E+07,0.5040000E+06,0.2127965E+00,0.7857143E+00,0.1720038E-38,0.1401298E-44,
 0.1222500E+04,0.6856000E+07,0.5040000E+06,0.2053030E+00,0.8233333E+00,0.1720038E-38,0.1401298E-44,
 0.1223500E+04,0.6856000E+07,0.5040000E+06,0.2072727E+00,0.8042857E+00,0.1720038E-38,0.1401298E-44,
 0.1224500E+04,0.6856000E+07,0.5040000E+06,0.2108485E+00,0.8200000E+00,0.1720038E-38,0.1401298E-44,
 0.1225500E+04,0.6856000E+07,0.5040000E+06,0.2154805E+00,0.7771429E+00,0.1720038E-38,0.1401298E-44,
 0.1226500E+04,0.6856000E+07,0.5040000E+06,0.1968990E+00,0.7866666E+00,0.1720038E-38,0.1401298E-44,
 0.1227500E+04,0.6856000E+07,0.5040000E+06,0.2459048E+00,0.8628572E+00,0.1720038E-38,0.1401298E-44,
 0.1228500E+04,0.6856000E+07,0.5040000E+06,0.2510909E+00,0.8750000E+00,0.1720038E-38,0.1401298E-44,
 0.1229500E+04,0.6856000E+07,0.5040000E+06,0.2175671E+00,0.8271428E+00,0.1720038E-38,0.1401298E-44,
 0.1230500E+04,0.6856000E+07,0.5040000E+06,0.2119567E+00,0.6685714E+00,0.1720038E-38,0.1401298E-44,
 0.1231500E+04,0.6856000E+07,0.5040000E+06,0.2244949E+00,0.7166667E+00,0.1720038E-38,0.1401298E-44,
 0.1232500E+04,0.6856000E+07,0.5040000E+06,0.1810390E+00,0.7357143E+00,0.1720038E-38,0.1401298E-44,
 0.1233500E+04,0.6856000E+07,0.5040000E+06,0.1639394E+00,0.6900000E+00,0.1720038E-38,0.1401298E-44,
 0.1234500E+04,0.6856000E+07,0.5040000E+06,0.1441126E+00,0.6557143E+00,0.1720038E-38,0.1401298E-44,
 0.1235500E+04,0.6856000E+07,0.5040000E+06,0.1584848E+00,0.6300000E+00,0.1720038E-38,0.1401298E-44,
 0.1236500E+04,0.6856000E+07,0.5040000E+06,0.1589264E+00,0.6828572E+00,0.1720038E-38,0.1401298E-44,
 0.1237500E+04,0.6856000E+07,0.5040000E+06,0.1711861E+00,0.7000000E+00,0.1720038E-38,0.1401298E-44,
 0.1238500E+04,0.6856000E+07,0.5040000E+06,0.1637778E+00,0.7050000E+00,0.1720038E-38,0.1401298E-44,
 0.1239500E+04,0.6856000E+07,0.5040000E+06,0.1577662E+00,0.7000000E+00,0.1720038E-38,0.1401298E-44,
 0.1240500E+04,0.6856000E+07,0.5040000E+06,0.1716061E+00,0.6716667E+00,0.1720038E-38,0.1401298E-44,
 0.1241500E+04,0.6856000E+07,0.5040000E+06,0.1824329E+00,0.6700000E+00,0.1720038E-38,0.1401298E-44,
 0.1242500E+04,0.6856000E+07,0.5040000E+06,0.1641616E+00,0.6433333E+00,0.1720038E-38,0.1401298E-44,
 0.1243500E+04,0.6856000E+07,0.5040000E+06,0.1611775E+00,0.6542857E+00,0.1720038E-38,0.1401298E-44,
 0.1244500E+04,0.6856000E+07,0.5040000E+06,0.1526566E+00,0.6633334E+00,0.1720038E-38,0.1401298E-44,
 0.1245500E+04,0.6856000E+07,0.5040000E+06,0.1438442E+00,0.6757143E+00,0.1720038E-38,0.1401298E-44,
 0.1246500E+04,0.6856000E+07,0.5040000E+06,0.1776017E+00,0.6600000E+00,0.1720038E-38,0.1401298E-44,
 0.1247500E+04,0.6856000E+07,0.5040000E+06,0.1606061E+00,0.6766667E+00,0.1720038E-38,0.1401298E-44,
 0.1248500E+04,0.6856000E+07,0.5040000E+06,0.1667619E+00,0.6514286E+00,0.1720038E-38,0.1401298E-44,
 0.1249500E+04,0.6856000E+07,0.5040000E+06,0.1585253E+00,0.6983333E+00,0.1720038E-38,0.1401298E-44,
 0.1250500E+04,0.6856000E+07,0.5040000E+06,0.1556797E+00,0.7028571E+00,0.1720038E-38,0.1401298E-44,
 0.1251500E+04,0.6856000E+07,0.5040000E+06,0.1591414E+00,0.6800000E+00,0.1720038E-38,0.1401298E-44,
 0.1252500E+04,0.6856000E+07,0.5040000E+06,0.1705714E+00,0.6528571E+00,0.1720038E-38,0.1401298E-44,
 0.1253500E+04,0.6856000E+07,0.5040000E+06,0.1674646E+00,0.6400000E+00,0.1720038E-38,0.1401298E-44,
 0.1254500E+04,0.6856000E+07,0.5040000E+06,0.1670476E+00,0.6342857E+00,0.1720038E-38,0.1401298E-44,
 0.1255500E+04,0.6856000E+07,0.5040000E+06,0.1826147E+00,0.7285714E+00,0.1720038E-38,0.1401298E-44,
 0.1256500E+04,0.6856000E+07,0.5040000E+06,0.1980606E+00,0.7900000E+00,0.1720038E-38,0.1401298E-44,
 0.1257500E+04,0.6856000E+07,0.5040000E+06,0.2617835E+00,0.8271428E+00,0.1720038E-38,0.1401298E-44,
 0.1258500E+04,0.6856000E+07,0.5040000E+06,0.2588384E+00,0.7216667E+00,0.1720038E-38,0.1401298E-44,
 0.1259500E+04,0.6856000E+07,0.5040000E+06,0.2621991E+00,0.7128571E+00,0.1720038E-38,0.1401298E-44,
 0.1260500E+04,0.6856000E+07,0.5040000E+06,0.2607172E+00,0.8333333E+00,0.1720038E-38,0.1401298E-44,
 0.1261500E+04,0.6856000E+07,0.5040000E+06,0.2410303E+00,0.7900000E+00,0.1720038E-38,0.1401298E-44,
 0.1262500E+04,0.6856000E+07,0.5040000E+06,0.2488571E+00,0.8042857E+00,0.1720038E-38,0.1401298E-44,
 0.1263500E+04,0.6856000E+07,0.5040000E+06,0.2454747E+00,0.7466667E+00,0.1720038E-38,0.1401298E-44,
 0.1264500E+04,0.6856000E+07,0.5040000E+06,0.2609957E+00,0.7142857E+00,0.1720038E-38,0.1401298E-44,
 0.1265500E+04,0.6856000E+07,0.5040000E+06,0.2571111E+00,0.6716667E+00,0.1720038E-38,0.1401298E-44,
 0.1266500E+04,0.6856000E+07,0.5040000E+06,0.2531862E+00,0.6857143E+00,0.1720038E-38,0.1401298E-44,
 0.1267500E+04,0.6856000E+07,0.5040000E+06,0.2401616E+00,0.6566666E+00,0.1720038E-38,0.1401298E-44,
 0.1268500E+04,0.6856000E+07,0.5040000E+06,0.2451342E+00,0.7342857E+00,0.1720038E-38,0.1401298E-44,
 0.1269500E+04,0.6856000E+07,0.5040000E+06,0.2342020E+00,0.5783334E+00,0.1720038E-38,0.1401298E-44,
 0.1270500E+04,0.6856000E+07,0.5040000E+06,0.2700952E+00,0.5685714E+00,0.1720038E-38,0.1401298E-44,
 0.1271500E+04,0.6856000E+07,0.5040000E+06,0.2537229E+00,0.6314285E+00,0.1720038E-38,0.1401298E-44,
 0.1272500E+04,0.6856000E+07,0.5040000E+06,0.2372929E+00,0.5950000E+00,0.1720038E-38,0.1401298E-44,
 0.1273500E+04,0.6856000E+07,0.5040000E+06,0.2451082E+00,0.5642857E+00,0.1720038E-38,0.1401298E-44,
 0.1274500E+04,0.6856000E+07,0.5040000E+06,0.2931818E+00,0.6633334E+00,0.1720038E-38,0.1401298E-44,
 0.1275500E+04,0.6856000E+07,0.5040000E+06,0.2571775E+00,0.6842857E+00,0.1720038E-38,0.1401298E-44,
 0.1276500E+04,0.6856000E+07,0.5040000E+06,0.2377273E+00,0.5533333E+00,0.1720038E-38,0.1401298E-44,
 0.1277500E+04,0.6856000E+07,0.5040000E+06,0.2573593E+00,0.5428572E+00,0.1720038E-38,0.1401298E-44,
 0.1278500E+04,0.6856000E+07,0.5040000E+06,0.2676190E+00,0.5200000E+00,0.1720038E-38,0.1401298E-44,
 0.1279500E+04,0.6856000E+07,0.5040000E+06,0.2511515E+00,0.5816666E+00,0.1720038E-38,0.1401298E-44,
 0.1280500E+04,0.6856000E+07,0.5040000E+06,0.2388138E+00,0.5557142E+00,0.1720038E-38,0.1401298E-44,
 0.1281500E+04,0.6856000E+07,0.5040000E+06,0.2490404E+00,0.5000000E+00,0.1720038E-38,0.1401298E-44,
 0.1282500E+04,0.6856000E+07,0.5040000E+06,0.2450390E+00,0.4971429E+00,0.1720038E-38,0.1401298E-44,
 0.1283500E+04,0.6856000E+07,0.5040000E+06,0.2715353E+00,0.4800000E+00,0.1720038E-38,0.1401298E-44,
 0.1284500E+04,0.6856000E+07,0.5040000E+06,0.2522597E+00,0.5514286E+00,0.1720038E-38,0.1401298E-44,
 0.1285500E+04,0.6856000E+07,0.5040000E+06,0.2316061E+00,0.5883333E+00,0.1720038E-38,0.1401298E-44,
 0.1286500E+04,0.6856000E+07,0.5040000E+06,0.2556883E+00,0.5400000E+00,0.1720038E-38,0.1401298E-44,
 0.1287500E+04,0.6856000E+07,0.5040000E+06,0.2551255E+00,0.5314286E+00,0.1720038E-38,0.1401298E-44,
 0.1288500E+04,0.6856000E+07,0.5040000E+06,0.2348182E+00,0.6000000E+00,0.1720038E-38,0.1401298E-44,
 0.1289500E+04,0.6856000E+07,0.5040000E+06,0.2407879E+00,0.6100000E+00,0.1720038E-38,0.1401298E-44,
 0.1290500E+04,0.6856000E+07,0.5040000E+06,0.2345556E+00,0.6233333E+00,0.1720038E-38,0.1401298E-44,
 0.1291500E+04,0.6856000E+07,0.5040000E+06,0.2523550E+00,0.5885714E+00,0.1720038E-38,0.1401298E-44,
 0.1292500E+04,0.6856000E+07,0.5040000E+06,0.2264646E+00,0.6200000E+00,0.1720038E-38,0.1401298E-44,
 0.1293500E+04,0.6856000E+07,0.5040000E+06,0.2395931E+00,0.5728571E+00,0.1720038E-38,0.1401298E-44,
 0.1294500E+04,0.6856000E+07,0.5040000E+06,0.2734372E+00,0.5600000E+00,0.1720038E-38,0.1401298E-44,
 0.1295500E+04,0.6856000E+07,0.5040000E+06,0.2593535E+00,0.4950000E+00,0.1720038E-38,0.1401298E-44,
 0.1296500E+04,0.6856000E+07,0.5040000E+06,0.2639307E+00,0.5342857E+00,0.1720038E-38,0.1401298E-44,
 0.1297500E+04,0.6856000E+07,0.5040000E+06,0.3066970E+00,0.5283333E+00,0.1720038E-38,0.1401298E-44,
 0.1298500E+04,0.6856000E+07,0.5040000E+06,0.3041126E+00,0.5242857E+00,0.1720038E-38,0.1401298E-44,
 0.1299500E+04,0.6856000E+07,0.5040000E+06,0.2664444E+00,0.5050000E+00,0.1720038E-38,0.1401298E-44,
 0.1300500E+04,0.6856000E+07,0.5040000E+06,0.2679221E+00,0.5328571E+00,0.1720038E-38,0.1401298E-44,
 0.1301500E+04,0.6856000E+07,0.5040000E+06,0.2621414E+00,0.5066667E+00,0.1720038E-38,0.1401298E-44,
 0.1302500E+04,0.6856000E+07,0.5040000E+06,0.3033680E+00,0.5085714E+00,0.1720038E-38,0.1401298E-44,
 0.1303500E+04,0.6856000E+07,0.5040000E+06,0.2935671E+00,0.5571429E+00,0.1720038E-38,0.1401298E-44,
 0.1304500E+04,0.6856000E+07,0.5040000E+06,0.3069495E+00,0.5333333E+00,0.1720038E-38,0.1401298E-44,
 0.1305500E+04,0.6856000E+07,0.5040000E+06,0.3036277E+00,0.5371429E+00,0.1720038E-38,0.1401298E-44,
 0.1306500E+04,0.6856000E+07,0.5040000E+06,0.3113535E+00,0.5566667E+00,0.1720038E-38,0.1401298E-44,
 0.1307500E+04,0.6856000E+07,0.5040000E+06,0.2714113E+00,0.5700000E+00,0.1720038E-38,0.1401298E-44,
