Easting,Northing,Depth,PHI,Vsh
504000,6856000,2376.88,0.143582888,0.66
504000,6856000,2377.03,0.149893048,0.63
504000,6856000,2377.18,0.15855615,0.62
504000,6856000,2377.34,0.164705882,0.62
504000,6856000,2377.49,0.16459893,0.62
504000,6856000,2377.64,0.150213904,0.66
504000,6856000,2377.79,0.148342246,0.69
504000,6856000,2377.95,0.149465241,0.68
504000,6856000,2378.1,0.146042781,0.68
504000,6856000,2378.25,0.143957219,0.67
504000,6856000,2378.4,0.147700535,0.66
504000,6856000,2378.56,0.14684492,0.64
504000,6856000,2378.71,0.143315508,0.65
504000,6856000,2378.86,0.141764706,0.67
504000,6856000,2379.01,0.141016043,0.65
504000,6856000,2379.17,0.142032086,0.65
504000,6856000,2379.32,0.141016043,0.67
504000,6856000,2379.47,0.139946524,0.68
504000,6856000,2379.62,0.068074866,0.64
504000,6856000,2379.77,0.028770053,0.6
504000,6856000,2379.93,0.097914439,0.63
504000,6856000,2380.08,0.10657754,0.69
504000,6856000,2380.23,0.129518717,0.71
504000,6856000,2380.38,0.145721925,0.72
504000,6856000,2380.54,0.145561497,0.72
504000,6856000,2380.69,0.151657754,0.71
504000,6856000,2380.84,0.150481283,0.7
504000,6856000,2380.99,0.145721925,0.68
504000,6856000,2381.15,0.148395722,0.66
504000,6856000,2381.3,0.148128342,0.65
504000,6856000,2381.45,0.145454545,0.63
504000,6856000,2381.6,0.150588235,0.63
504000,6856000,2381.76,0.145026738,0.66
504000,6856000,2381.91,0.111604278,0.69
504000,6856000,2382.06,0.114010695,0.69
504000,6856000,2382.21,0.131550802,0.67
504000,6856000,2382.37,0.135187166,0.67
504000,6856000,2382.52,0.150641711,0.65
504000,6856000,2382.67,0.143315508,0.64
504000,6856000,2382.82,0.139090909,0.65
504000,6856000,2382.98,0.150053476,0.64
504000,6856000,2383.13,0.14802139,0.63
504000,6856000,2383.28,0.146096257,0.66
504000,6856000,2383.43,0.153582888,0.66
504000,6856000,2383.58,0.149465241,0.64
504000,6856000,2383.74,0.139625668,0.66
504000,6856000,2383.89,0.139893048,0.69
504000,6856000,2384.04,0.143048128,0.69
504000,6856000,2384.19,0.144545455,0.65
504000,6856000,2384.35,0.139465241,0.65
504000,6856000,2384.5,0.145668449,0.66
504000,6856000,2384.65,0.159358289,0.65
504000,6856000,2384.8,0.156898396,0.62
504000,6856000,2384.96,0.157593583,0.64
504000,6856000,2385.11,0.158823529,0.67
504000,6856000,2385.26,0.150695187,0.66
504000,6856000,2385.41,0.115026738,0.65
504000,6856000,2385.57,0.105347594,0.63
504000,6856000,2385.72,0.12144385,0.61
504000,6856000,2385.87,0.125240642,0.64
504000,6856000,2386.02,0.143315508,0.67
504000,6856000,2386.18,0.152941176,0.67
504000,6856000,2386.33,0.154545455,0.67
504000,6856000,2386.48,0.149839572,0.66
504000,6856000,2386.63,0.152245989,0.67
504000,6856000,2386.79,0.160534759,0.66
504000,6856000,2386.94,0.151497326,0.65
504000,6856000,2387.09,0.145240642,0.65
504000,6856000,2387.24,0.15540107,0.66
504000,6856000,2387.39,0.151283422,0.68
504000,6856000,2387.55,0.144759358,0.7
504000,6856000,2387.7,0.140641711,0.68
504000,6856000,2387.85,0.152245989,0.68
504000,6856000,2388,0.155828877,0.7
504000,6856000,2388.16,0.146363636,0.69
504000,6856000,2388.31,0.147326203,0.68
504000,6856000,2388.46,0.154705882,0.68
504000,6856000,2388.61,0.153796791,0.64
504000,6856000,2388.77,0.152406417,0.65
504000,6856000,2388.92,0.153315508,0.67
504000,6856000,2389.07,0.151818182,0.65
504000,6856000,2389.22,0.15459893,0.67
504000,6856000,2389.38,0.150695187,0.67
504000,6856000,2389.53,0.139304813,0.65
504000,6856000,2389.68,0.142406417,0.66
504000,6856000,2389.83,0.135935829,0.69
504000,6856000,2389.99,0.137433155,0.69
504000,6856000,2390.14,0.155721925,0.66
504000,6856000,2390.29,0.16,0.66
504000,6856000,2390.44,0.147219251,0.69
504000,6856000,2390.6,0.154278075,0.68
504000,6856000,2390.75,0.157647059,0.68
504000,6856000,2390.9,0.158235294,0.67
504000,6856000,2391.05,0.167540107,0.69
504000,6856000,2391.2,0.16513369,0.68
504000,6856000,2391.36,0.151657754,0.66
504000,6856000,2391.51,0.150855615,0.68
504000,6856000,2391.66,0.154973262,0.66
504000,6856000,2391.81,0.149090909,0.65
504000,6856000,2391.97,0.148395722,0.67
504000,6856000,2392.12,0.150641711,0.66
504000,6856000,2392.27,0.15315508,0.67
504000,6856000,2392.42,0.150427807,0.66
504000,6856000,2392.58,0.15631016,0.63
504000,6856000,2392.73,0.158983957,0.65
504000,6856000,2392.88,0.152299465,0.65
504000,6856000,2393.03,0.140427807,0.66
504000,6856000,2393.19,0.124812834,0.66
504000,6856000,2393.34,0.131016043,0.67
504000,6856000,2393.49,0.170855615,0.7
504000,6856000,2393.64,0.17684492,0.69
504000,6856000,2393.8,0.157219251,0.67
504000,6856000,2393.95,0.161229947,0.66
504000,6856000,2394.1,0.154331551,0.68
504000,6856000,2394.25,0.143796791,0.66
504000,6856000,2394.41,0.137433155,0.65
504000,6856000,2394.56,0.137165775,0.68
504000,6856000,2394.71,0.14342246,0.69
504000,6856000,2394.86,0.14342246,0.66
504000,6856000,2395.01,0.150748663,0.68
504000,6856000,2395.17,0.15657754,0.7
504000,6856000,2395.32,0.157272727,0.68
504000,6856000,2395.47,0.149358289,0.68
504000,6856000,2395.62,0.151497326,0.68
504000,6856000,2395.78,0.157860963,0.67
504000,6856000,2395.93,0.158823529,0.68
504000,6856000,2396.08,0.155668449,0.69
504000,6856000,2396.23,0.151283422,0.66
504000,6856000,2396.39,0.153048128,0.66
504000,6856000,2396.54,0.160534759,0.65
504000,6856000,2396.69,0.158235294,0.66
504000,6856000,2396.84,0.155775401,0.68
504000,6856000,2397,0.156898396,0.69
504000,6856000,2397.15,0.150213904,0.67
504000,6856000,2397.3,0.153101604,0.66
504000,6856000,2397.45,0.155026738,0.67
504000,6856000,2397.61,0.16,0.66
504000,6856000,2397.76,0.151818182,0.68
504000,6856000,2397.91,0.130160428,0.68
504000,6856000,2398.06,0.172994652,0.65
504000,6856000,2398.22,0.166096257,0.65
504000,6856000,2398.37,0.152994652,0.64
504000,6856000,2398.52,0.155080214,0.61
504000,6856000,2398.67,0.149946524,0.61
504000,6856000,2398.82,0.154117647,0.66
504000,6856000,2398.98,0.155080214,0.68
504000,6856000,2399.13,0.151550802,0.7
504000,6856000,2399.28,0.15368984,0.7
504000,6856000,2399.43,0.156096257,0.67
504000,6856000,2399.59,0.158235294,0.66
504000,6856000,2399.74,0.154759358,0.65
504000,6856000,2399.89,0.148074866,0.67
504000,6856000,2400.04,0.14973262,0.69
504000,6856000,2400.2,0.153582888,0.67
504000,6856000,2400.35,0.157112299,0.64
504000,6856000,2400.5,0.155454545,0.67
504000,6856000,2400.65,0.144812834,0.69
504000,6856000,2400.81,0.138342246,0.69
504000,6856000,2400.96,0.14026738,0.68
504000,6856000,2401.11,0.150053476,0.64
504000,6856000,2401.26,0.162299465,0.65
504000,6856000,2401.42,0.157379679,0.64
504000,6856000,2401.57,0.152192513,0.62
504000,6856000,2401.72,0.151818182,0.65
504000,6856000,2401.87,0.14802139,0.67
504000,6856000,2402.03,0.155240642,0.64
504000,6856000,2402.18,0.151925134,0.61
504000,6856000,2402.33,0.151069519,0.61
504000,6856000,2402.48,0.156203209,0.62
504000,6856000,2402.63,0.149411765,0.65
504000,6856000,2402.79,0.142085561,0.7
504000,6856000,2402.94,0.141818182,0.72
504000,6856000,2403.09,0.14342246,0.69
504000,6856000,2403.24,0.142566845,0.69
504000,6856000,2403.4,0.139518717,0.67
504000,6856000,2403.55,0.143475936,0.66
504000,6856000,2403.7,0.141550802,0.67
504000,6856000,2403.85,0.138877005,0.68
504000,6856000,2404.01,0.144491979,0.69
504000,6856000,2404.16,0.139625668,0.68
504000,6856000,2404.31,0.144224599,0.66
504000,6856000,2404.46,0.153368984,0.68
504000,6856000,2404.62,0.148395722,0.71
504000,6856000,2404.77,0.143743316,0.66
504000,6856000,2404.92,0.14657754,0.64
504000,6856000,2405.07,0.145775401,0.64
504000,6856000,2405.23,0.148449198,0.68
504000,6856000,2405.38,0.14513369,0.71
504000,6856000,2405.53,0.141604278,0.69
504000,6856000,2405.68,0.138930481,0.68
504000,6856000,2405.84,0.13973262,0.66
504000,6856000,2405.99,0.145828877,0.65
504000,6856000,2406.14,0.147754011,0.65
504000,6856000,2406.29,0.146951872,0.66
504000,6856000,2406.44,0.148342246,0.69
504000,6856000,2406.6,0.13828877,0.67
504000,6856000,2406.75,0.133743316,0.66
504000,6856000,2406.9,0.141550802,0.68
504000,6856000,2407.05,0.146631016,0.68
504000,6856000,2407.21,0.148128342,0.68
504000,6856000,2407.36,0.154652406,0.65
504000,6856000,2407.51,0.151818182,0.65
504000,6856000,2407.66,0.139304813,0.66
504000,6856000,2407.82,0.139518717,0.65
504000,6856000,2407.97,0.14486631,0.64
504000,6856000,2408.12,0.14802139,0.65
504000,6856000,2408.27,0.147647059,0.69
504000,6856000,2408.43,0.140855615,0.7
504000,6856000,2408.58,0.140802139,0.7
504000,6856000,2408.73,0.142139037,0.74
504000,6856000,2408.88,0.146631016,0.74
504000,6856000,2409.04,0.143208556,0.72
504000,6856000,2409.19,0.140053476,0.7
504000,6856000,2409.34,0.146791444,0.69
504000,6856000,2409.49,0.14684492,0.66
504000,6856000,2409.65,0.150641711,0.64
504000,6856000,2409.8,0.151604278,0.64
504000,6856000,2409.95,0.145882353,0.63
504000,6856000,2410.1,0.148770053,0.62
504000,6856000,2410.25,0.137914439,0.64
504000,6856000,2410.41,0.134491979,0.67
504000,6856000,2410.56,0.147272727,0.65
504000,6856000,2410.71,0.152620321,0.65
504000,6856000,2410.86,0.148128342,0.71
504000,6856000,2411.02,0.140427807,0.73
504000,6856000,2411.17,0.145775401,0.7
504000,6856000,2411.32,0.158609626,0.67
504000,6856000,2411.47,0.155668449,0.67
504000,6856000,2411.63,0.151176471,0.65
504000,6856000,2411.78,0.152085561,0.62
504000,6856000,2411.93,0.145240642,0.64
504000,6856000,2412.08,0.145508021,0.67
504000,6856000,2412.24,0.120695187,0.67
504000,6856000,2412.39,0.106149733,0.69
504000,6856000,2412.54,0.130053476,0.65
504000,6856000,2412.69,0.139411765,0.64
504000,6856000,2412.85,0.150481283,0.69
504000,6856000,2413,0.155882353,0.68
504000,6856000,2413.15,0.149090909,0.68
504000,6856000,2413.3,0.154010695,0.68
504000,6856000,2413.46,0.141764706,0.69
504000,6856000,2413.61,0.114117647,0.68
504000,6856000,2413.76,0.134064171,0.63
504000,6856000,2413.91,0.140160428,0.63
504000,6856000,2414.06,0.149358289,0.66
504000,6856000,2414.22,0.155989305,0.69
504000,6856000,2414.37,0.122192513,0.67
504000,6856000,2414.52,0.084438503,0.64
504000,6856000,2414.67,0.091016043,0.63
504000,6856000,2414.83,0.125668449,0.65
504000,6856000,2414.98,0.134438503,0.67
504000,6856000,2415.13,0.040427807,0.67
504000,6856000,2415.28,-0.03802139,0.61
504000,6856000,2415.44,0.023743316,0.61
504000,6856000,2415.59,0.081016043,0.64
504000,6856000,2415.74,0.100106952,0.66
504000,6856000,2415.89,0.063636364,0.66
504000,6856000,2416.05,0.068663102,0.67
504000,6856000,2416.2,0.102406417,0.65
504000,6856000,2416.35,0.122673797,0.66
504000,6856000,2416.5,0.133368984,0.67
504000,6856000,2416.66,0.138074866,0.68
504000,6856000,2416.81,0.141336898,0.67
504000,6856000,2416.96,0.139411765,0.64
504000,6856000,2417.11,0.134545455,0.62
504000,6856000,2417.27,0.148395722,0.66
504000,6856000,2417.42,0.147754011,0.71
504000,6856000,2417.57,0.147112299,0.67
504000,6856000,2417.72,0.15486631,0.64
504000,6856000,2417.87,0.148235294,0.67
504000,6856000,2418.03,0.147860963,0.69
504000,6856000,2418.18,0.152941176,0.67
504000,6856000,2418.33,0.150909091,0.66
504000,6856000,2418.48,0.147058824,0.66
504000,6856000,2418.64,0.146524064,0.65
504000,6856000,2418.79,0.149572193,0.67
504000,6856000,2418.94,0.154331551,0.7
504000,6856000,2419.09,0.148074866,0.69
504000,6856000,2419.25,0.156042781,0.65
504000,6856000,2419.4,0.158181818,0.69
504000,6856000,2419.55,0.152299465,0.72
504000,6856000,2419.7,0.151925134,0.68
504000,6856000,2419.86,0.14631016,0.69
504000,6856000,2420.01,0.140588235,0.7
504000,6856000,2420.16,0.139304813,0.67
504000,6856000,2420.31,0.140053476,0.65
504000,6856000,2420.47,0.145026738,0.66
504000,6856000,2420.62,0.149786096,0.69
504000,6856000,2420.77,0.14828877,0.71
504000,6856000,2420.92,0.147540107,0.7
504000,6856000,2421.08,0.156951872,0.7
504000,6856000,2421.23,0.158609626,0.69
504000,6856000,2421.38,0.156631016,0.69
504000,6856000,2421.53,0.152406417,0.73
504000,6856000,2421.68,0.145828877,0.7
504000,6856000,2421.84,0.147112299,0.68
504000,6856000,2421.99,0.152887701,0.68
504000,6856000,2422.14,0.150588235,0.66
504000,6856000,2422.29,0.146417112,0.66
504000,6856000,2422.45,0.145721925,0.66
504000,6856000,2422.6,0.149786096,0.67
504000,6856000,2422.75,0.156737968,0.66
504000,6856000,2422.9,0.140962567,0.65
504000,6856000,2423.06,0.031764706,0.62
504000,6856000,2423.21,-0.071176471,0.52
504000,6856000,2423.36,-0.054652406,0.48
504000,6856000,2423.51,0.012299465,0.53
504000,6856000,2423.67,0.055721925,0.58
504000,6856000,2423.82,0.083796791,0.55
504000,6856000,2423.97,0.118342246,0.58
504000,6856000,2424.12,0.129946524,0.63
504000,6856000,2424.28,0.144545455,0.64
504000,6856000,2424.43,0.146737968,0.64
504000,6856000,2424.58,0.147326203,0.66
504000,6856000,2424.73,0.149037433,0.67
504000,6856000,2424.89,0.134438503,0.66
504000,6856000,2425.04,0.098074866,0.64
504000,6856000,2425.19,0.118770053,0.63
504000,6856000,2425.34,0.133368984,0.66
504000,6856000,2425.49,0.137700535,0.69
504000,6856000,2425.65,0.14802139,0.68
504000,6856000,2425.8,0.151871658,0.67
504000,6856000,2425.95,0.15171123,0.66
504000,6856000,2426.1,0.147272727,0.66
504000,6856000,2426.26,0.149304813,0.65
504000,6856000,2426.41,0.144117647,0.64
504000,6856000,2426.56,0.130213904,0.67
504000,6856000,2426.71,0.135775401,0.67
504000,6856000,2426.87,0.149679144,0.64
504000,6856000,2427.02,0.157112299,0.68
504000,6856000,2427.17,0.151657754,0.71
504000,6856000,2427.32,0.15486631,0.73
504000,6856000,2427.48,0.160213904,0.71
504000,6856000,2427.63,0.150481283,0.67
504000,6856000,2427.78,0.141016043,0.67
504000,6856000,2427.93,0.145347594,0.67
504000,6856000,2428.09,0.156524064,0.68
504000,6856000,2428.24,0.156256684,0.68
504000,6856000,2428.39,0.154652406,0.64
504000,6856000,2428.54,0.158074866,0.62
504000,6856000,2428.7,0.152887701,0.63
504000,6856000,2428.85,0.141925134,0.66
504000,6856000,2429,0.14684492,0.68
504000,6856000,2429.15,0.153796791,0.69
504000,6856000,2429.3,0.15486631,0.67
504000,6856000,2429.46,0.14828877,0.65
504000,6856000,2429.61,0.151283422,0.66
504000,6856000,2429.76,0.153957219,0.7
504000,6856000,2429.91,0.153903743,0.71
504000,6856000,2430.07,0.149679144,0.66
504000,6856000,2430.22,0.153315508,0.64
504000,6856000,2430.37,0.158128342,0.66
504000,6856000,2430.52,0.153315508,0.64
504000,6856000,2430.68,0.15802139,0.62
504000,6856000,2430.83,0.151390374,0.65
504000,6856000,2430.98,0.140213904,0.67
504000,6856000,2431.13,0.148449198,0.66
504000,6856000,2431.29,0.158770053,0.67
504000,6856000,2431.44,0.158930481,0.69
504000,6856000,2431.59,0.150320856,0.67
504000,6856000,2431.74,0.140641711,0.66
504000,6856000,2431.9,0.138663102,0.66
504000,6856000,2432.05,0.152887701,0.64
504000,6856000,2432.2,0.162994652,0.66
504000,6856000,2432.35,0.150802139,0.65
504000,6856000,2432.51,0.153957219,0.62
504000,6856000,2432.66,0.158181818,0.62
504000,6856000,2432.81,0.15144385,0.61
504000,6856000,2432.96,0.147379679,0.64
504000,6856000,2433.11,0.148663102,0.66
504000,6856000,2433.27,0.158235294,0.65
504000,6856000,2433.42,0.158609626,0.63
504000,6856000,2433.57,0.131283422,0.61
504000,6856000,2433.72,0.078877005,0.56
504000,6856000,2433.88,0.110909091,0.54
504000,6856000,2434.03,0.135294118,0.6
504000,6856000,2434.18,0.142459893,0.65
504000,6856000,2434.33,0.164545455,0.66
504000,6856000,2434.49,0.159893048,0.67
504000,6856000,2434.64,0.159090909,0.68
504000,6856000,2434.79,0.159946524,0.68
504000,6856000,2434.94,0.150053476,0.69
504000,6856000,2435.1,0.126631016,0.66
504000,6856000,2435.25,0.11,0.62
504000,6856000,2435.4,0.126631016,0.62
504000,6856000,2435.55,0.133850267,0.63
504000,6856000,2435.71,0.151229947,0.66
504000,6856000,2435.86,0.16631016,0.65
504000,6856000,2436.01,0.16171123,0.64
504000,6856000,2436.16,0.157647059,0.64
504000,6856000,2436.32,0.150748663,0.64
504000,6856000,2436.47,0.146096257,0.65
504000,6856000,2436.62,0.162727273,0.64
504000,6856000,2436.77,0.15513369,0.62
504000,6856000,2436.92,0.137379679,0.63
504000,6856000,2437.08,0.140962567,0.65
504000,6856000,2437.23,0.152406417,0.67
504000,6856000,2437.38,0.160695187,0.69
504000,6856000,2437.53,0.155454545,0.69
504000,6856000,2437.69,0.155561497,0.68
504000,6856000,2437.84,0.145347594,0.64
504000,6856000,2437.99,0.122941176,0.6
504000,6856000,2438.14,0.123048128,0.59
504000,6856000,2438.3,0.12540107,0.58
504000,6856000,2438.45,0.14026738,0.57
504000,6856000,2438.6,0.099893048,0.53
504000,6856000,2438.75,0.032352941,0.51
504000,6856000,2438.91,0.082620321,0.54
504000,6856000,2439.06,0.113743316,0.63
504000,6856000,2439.21,0.141283422,0.73
504000,6856000,2439.36,0.15513369,0.73
504000,6856000,2439.52,0.147486631,0.68
504000,6856000,2439.67,0.144759358,0.68
504000,6856000,2439.82,0.148342246,0.68
504000,6856000,2439.97,0.152406417,0.64
504000,6856000,2440.13,0.133903743,0.62
504000,6856000,2440.28,0.138449198,0.64
504000,6856000,2440.43,0.150855615,0.68
504000,6856000,2440.58,0.146363636,0.74
504000,6856000,2440.73,0.145508021,0.75
504000,6856000,2440.89,0.153315508,0.73
504000,6856000,2441.04,0.145240642,0.69
504000,6856000,2441.19,0.137486631,0.69
504000,6856000,2441.34,0.146363636,0.69
504000,6856000,2441.5,0.150695187,0.68
504000,6856000,2441.65,0.150534759,0.65
504000,6856000,2441.8,0.152139037,0.64
504000,6856000,2441.95,0.146898396,0.67
504000,6856000,2442.11,0.144171123,0.69
504000,6856000,2442.26,0.139090909,0.66
504000,6856000,2442.41,0.131657754,0.63
504000,6856000,2442.56,0.115614973,0.63
504000,6856000,2442.72,-0.04631016,0.6
504000,6856000,2442.87,-0.181122995,0.53
504000,6856000,2443.02,-0.044919786,0.46
504000,6856000,2443.17,0.061925134,0.49
504000,6856000,2443.33,0.109090909,0.58
504000,6856000,2443.48,0.144491979,0.66
504000,6856000,2443.63,0.13973262,0.65
504000,6856000,2443.78,0.150213904,0.66
504000,6856000,2443.94,0.154385027,0.66
504000,6856000,2444.09,0.14459893,0.65
504000,6856000,2444.24,0.114064171,0.65
504000,6856000,2444.39,0.117967914,0.63
504000,6856000,2444.54,0.129679144,0.63
504000,6856000,2444.7,0.143743316,0.64
504000,6856000,2444.85,0.150641711,0.65
504000,6856000,2445,0.149411765,0.68
504000,6856000,2445.15,0.15459893,0.69
504000,6856000,2445.31,0.156737968,0.69
504000,6856000,2445.46,0.155775401,0.7
504000,6856000,2445.61,0.154171123,0.67
504000,6856000,2445.76,0.160855615,0.67
504000,6856000,2445.92,0.171122995,0.66
504000,6856000,2446.07,0.157593583,0.65
504000,6856000,2446.22,0.13855615,0.64
504000,6856000,2446.37,0.129518717,0.64
504000,6856000,2446.53,0.139786096,0.66
504000,6856000,2446.68,0.143529412,0.67
504000,6856000,2446.83,0.144812834,0.68
504000,6856000,2446.98,0.150320856,0.66
504000,6856000,2447.14,0.14459893,0.67
504000,6856000,2447.29,0.147647059,0.69
504000,6856000,2447.44,0.158716578,0.67
504000,6856000,2447.59,0.159625668,0.69
504000,6856000,2447.75,0.142780749,0.67
504000,6856000,2447.9,0.131390374,0.63
504000,6856000,2448.05,0.144491979,0.63
504000,6856000,2448.2,0.144224599,0.63
504000,6856000,2448.35,0.153796791,0.62
504000,6856000,2448.51,0.159946524,0.63
504000,6856000,2448.66,0.154224599,0.65
504000,6856000,2448.81,0.157219251,0.63
504000,6856000,2448.96,0.151122995,0.63
504000,6856000,2449.12,0.142566845,0.65
504000,6856000,2449.27,0.151657754,0.66
504000,6856000,2449.42,0.157860963,0.69
504000,6856000,2449.57,0.158930481,0.69
504000,6856000,2449.73,0.157326203,0.67
504000,6856000,2449.88,0.156684492,0.67
504000,6856000,2450.03,0.144385027,0.65
504000,6856000,2450.18,0.11171123,0.64
504000,6856000,2450.34,0.131925134,0.65
504000,6856000,2450.49,0.134973262,0.65
504000,6856000,2450.64,0.138128342,0.66
504000,6856000,2450.79,0.153529412,0.68
504000,6856000,2450.95,0.147754011,0.66
504000,6856000,2451.1,0.139786096,0.67
504000,6856000,2451.25,0.143957219,0.67
504000,6856000,2451.4,0.144331551,0.66
504000,6856000,2451.56,0.15144385,0.65
504000,6856000,2451.71,0.15855615,0.64
504000,6856000,2451.86,0.148235294,0.68
504000,6856000,2452.01,0.146256684,0.68
504000,6856000,2452.16,0.139090909,0.67
504000,6856000,2452.32,0.140427807,0.66
504000,6856000,2452.47,0.148877005,0.67
504000,6856000,2452.62,0.150481283,0.67
504000,6856000,2452.77,0.145882353,0.68
504000,6856000,2452.93,0.158074866,0.68
504000,6856000,2453.08,0.164064171,0.71
504000,6856000,2453.23,0.154812834,0.71
504000,6856000,2453.38,0.156256684,0.7
504000,6856000,2453.54,0.160160428,0.69
504000,6856000,2453.69,0.154973262,0.66
504000,6856000,2453.84,0.150053476,0.64
504000,6856000,2453.99,0.145668449,0.66
504000,6856000,2454.15,0.081336898,0.65
504000,6856000,2454.3,0.048609626,0.6
504000,6856000,2454.45,0.089839572,0.6
504000,6856000,2454.6,0.12026738,0.67
504000,6856000,2454.76,0.153101604,0.67
504000,6856000,2454.91,0.148502674,0.64
504000,6856000,2455.06,0.137914439,0.64
504000,6856000,2455.21,0.146256684,0.67
504000,6856000,2455.37,0.156737968,0.68
504000,6856000,2455.52,0.15368984,0.65
504000,6856000,2455.67,0.162513369,0.65
504000,6856000,2455.82,0.166096257,0.63
504000,6856000,2455.97,0.145882353,0.62
504000,6856000,2456.13,0.07197861,0.6
504000,6856000,2456.28,0.052032086,0.56
504000,6856000,2456.43,0.092727273,0.57
504000,6856000,2456.58,0.136203209,0.6
504000,6856000,2456.74,0.137700535,0.59
504000,6856000,2456.89,0.074064171,0.55
504000,6856000,2457.04,0.094973262,0.55
504000,6856000,2457.19,0.12973262,0.58
504000,6856000,2457.35,0.151604278,0.61
504000,6856000,2457.5,0.16540107,0.63
504000,6856000,2457.65,0.151176471,0.65
504000,6856000,2457.8,0.148074866,0.67
504000,6856000,2457.96,0.150748663,0.64
504000,6856000,2458.11,0.150106952,0.64
504000,6856000,2458.26,0.154117647,0.67
504000,6856000,2458.41,0.159839572,0.67
504000,6856000,2458.57,0.154705882,0.68
504000,6856000,2458.72,0.15513369,0.68
504000,6856000,2458.87,0.158181818,0.67
504000,6856000,2459.02,0.138823529,0.66
504000,6856000,2459.18,0.121657754,0.64
504000,6856000,2459.33,0.133101604,0.63
504000,6856000,2459.48,0.142994652,0.65
504000,6856000,2459.63,0.152085561,0.62
504000,6856000,2459.78,0.155240642,0.63
504000,6856000,2459.94,0.15540107,0.66
504000,6856000,2460.09,0.158930481,0.67
504000,6856000,2460.24,0.163101604,0.67
504000,6856000,2460.39,0.162406417,0.67
504000,6856000,2460.55,0.161925134,0.68
504000,6856000,2460.7,0.156631016,0.7
504000,6856000,2460.85,0.160962567,0.71
504000,6856000,2461,0.163582888,0.67
504000,6856000,2461.16,0.15342246,0.64
504000,6856000,2461.31,0.153850267,0.61
504000,6856000,2461.46,0.162941176,0.62
504000,6856000,2461.61,0.172834225,0.65
504000,6856000,2461.77,0.166203209,0.65
504000,6856000,2461.92,0.162032086,0.65
504000,6856000,2462.07,0.171925134,0.67
504000,6856000,2462.22,0.171657754,0.65
504000,6856000,2462.38,0.169893048,0.68
504000,6856000,2462.53,0.164385027,0.68
504000,6856000,2462.68,0.157540107,0.66
504000,6856000,2462.83,0.143743316,0.64
504000,6856000,2462.99,0.136791444,0.62
504000,6856000,2463.14,0.140106952,0.62
504000,6856000,2463.29,0.13657754,0.63
504000,6856000,2463.44,0.147058824,0.66
504000,6856000,2463.59,0.145668449,0.65
504000,6856000,2463.75,0.151176471,0.63
504000,6856000,2463.9,0.153903743,0.65
504000,6856000,2464.05,0.153208556,0.63
504000,6856000,2464.2,0.156524064,0.62
504000,6856000,2464.36,0.152834225,0.65
504000,6856000,2464.51,0.14973262,0.69
504000,6856000,2464.66,0.153582888,0.71
504000,6856000,2464.81,0.156737968,0.67
504000,6856000,2464.97,0.158663102,0.67
504000,6856000,2465.12,0.151550802,0.67
504000,6856000,2465.27,0.151657754,0.67
504000,6856000,2465.42,0.152406417,0.68
504000,6856000,2465.58,0.145080214,0.67
504000,6856000,2465.73,0.148983957,0.65
504000,6856000,2465.88,0.153529412,0.65
504000,6856000,2466.03,0.156791444,0.68
504000,6856000,2466.19,0.158502674,0.68
504000,6856000,2466.34,0.15828877,0.66
504000,6856000,2466.49,0.15828877,0.64
504000,6856000,2466.64,0.153582888,0.64
504000,6856000,2466.8,0.145989305,0.65
504000,6856000,2466.95,0.13684492,0.65
504000,6856000,2467.1,0.136256684,0.66
504000,6856000,2467.25,0.153636364,0.67
504000,6856000,2467.4,0.164331551,0.65
504000,6856000,2467.56,0.158342246,0.64
504000,6856000,2467.71,0.155882353,0.64
504000,6856000,2467.86,0.155935829,0.65
504000,6856000,2468.01,0.162994652,0.65
504000,6856000,2468.17,0.167272727,0.64
504000,6856000,2468.32,0.167112299,0.65
504000,6856000,2468.47,0.167700535,0.66
504000,6856000,2468.62,0.160641711,0.66
504000,6856000,2468.78,0.159893048,0.67
504000,6856000,2468.93,0.164224599,0.67
504000,6856000,2469.08,0.159518717,0.69
504000,6856000,2469.23,0.153796791,0.68
504000,6856000,2469.39,0.157272727,0.64
504000,6856000,2469.54,0.156951872,0.66
504000,6856000,2469.69,0.127860963,0.67
504000,6856000,2469.84,0.053529412,0.62
504000,6856000,2470,0.07026738,0.6
504000,6856000,2470.15,0.109090909,0.63
504000,6856000,2470.3,0.14026738,0.63
504000,6856000,2470.45,0.157005348,0.67
504000,6856000,2470.61,0.137486631,0.66
504000,6856000,2470.76,0.128930481,0.62
504000,6856000,2470.91,0.13855615,0.63
504000,6856000,2471.06,0.146149733,0.65
504000,6856000,2471.21,0.161871658,0.66
504000,6856000,2471.37,0.166149733,0.63
504000,6856000,2471.52,0.162352941,0.62
504000,6856000,2471.67,0.161818182,0.64
504000,6856000,2471.82,0.163850267,0.66
504000,6856000,2471.98,0.164117647,0.68
504000,6856000,2472.13,0.167219251,0.66
504000,6856000,2472.28,0.166417112,0.68
504000,6856000,2472.43,0.161336898,0.73
504000,6856000,2472.59,0.159197861,0.73
504000,6856000,2472.74,0.164812834,0.71
504000,6856000,2472.89,0.171390374,0.68
504000,6856000,2473.04,0.164759358,0.66
504000,6856000,2473.2,0.154064171,0.66
504000,6856000,2473.35,0.151497326,0.67
504000,6856000,2473.5,0.15684492,0.66
504000,6856000,2473.65,0.162513369,0.66
