Depth,Vscale,Age,
  0.231752E+04, 0.509338E-01, 0.386067E+03,
  0.231768E+04, 0.535795E-01, 0.386100E+03,
  0.231783E+04, 0.559878E-01, 0.386133E+03,
  0.231798E+04, 0.572602E-01, 0.386166E+03,
  0.231813E+04, 0.584098E-01, 0.386199E+03,
  0.231829E+04, 0.565375E-01, 0.386232E+03,
  0.231844E+04, 0.552627E-01, 0.386264E+03,
  0.231859E+04, 0.551029E-01, 0.386297E+03,
  0.231874E+04, 0.561476E-01, 0.386330E+03,
  0.231890E+04, 0.580437E-01, 0.386363E+03,
  0.231905E+04, 0.580691E-01, 0.386396E+03,
  0.231920E+04, 0.566704E-01, 0.386429E+03,
  0.231935E+04, 0.544599E-01, 0.386462E+03,
  0.231951E+04, 0.563763E-01, 0.386495E+03,
  0.231966E+04, 0.612883E-01, 0.386528E+03,
  0.231981E+04, 0.654913E-01, 0.386561E+03,
  0.231996E+04, 0.682085E-01, 0.386594E+03,
  0.232011E+04, 0.680437E-01, 0.386627E+03,
  0.232027E+04, 0.628411E-01, 0.386660E+03,
  0.232042E+04, 0.577633E-01, 0.386692E+03,
  0.232057E+04, 0.561157E-01, 0.386725E+03,
  0.232072E+04, 0.564782E-01, 0.386758E+03,
  0.232088E+04, 0.572957E-01, 0.386791E+03,
  0.232103E+04, 0.571040E-01, 0.386824E+03,
  0.232118E+04, 0.568443E-01, 0.386857E+03,
  0.232133E+04, 0.549806E-01, 0.386890E+03,
  0.232149E+04, 0.531642E-01, 0.386923E+03,
  0.232164E+04, 0.528584E-01, 0.386956E+03,
  0.232179E+04, 0.532139E-01, 0.386989E+03,
  0.232194E+04, 0.533792E-01, 0.387022E+03,
  0.232210E+04, 0.547028E-01, 0.387055E+03,
  0.232225E+04, 0.557018E-01, 0.387087E+03,
  0.232240E+04, 0.559381E-01, 0.387120E+03,
  0.232255E+04, 0.564782E-01, 0.387153E+03,
  0.232271E+04, 0.572957E-01, 0.387186E+03,
  0.232286E+04, 0.589322E-01, 0.387219E+03,
  0.232301E+04, 0.578773E-01, 0.387252E+03,
  0.232316E+04, 0.561497E-01, 0.387285E+03,
  0.232332E+04, 0.532321E-01, 0.387318E+03,
  0.232347E+04, 0.505449E-01, 0.387351E+03,
  0.232362E+04, 0.522590E-01, 0.387384E+03,
  0.232377E+04, 0.557352E-01, 0.387417E+03,
  0.232393E+04, 0.610109E-01, 0.387450E+03,
  0.232408E+04, 0.657170E-01, 0.387482E+03,
  0.232423E+04, 0.696620E-01, 0.387515E+03,
  0.232438E+04, 0.729780E-01, 0.387548E+03,
  0.232453E+04, 0.705144E-01, 0.387581E+03,
  0.232469E+04, 0.662221E-01, 0.387614E+03,
  0.232484E+04, 0.591609E-01, 0.387647E+03,
  0.232499E+04, 0.540740E-01, 0.387680E+03,
  0.232514E+04, 0.508400E-01, 0.387713E+03,
  0.232530E+04, 0.509886E-01, 0.387746E+03,
  0.232545E+04, 0.518633E-01, 0.387779E+03,
  0.232560E+04, 0.513162E-01, 0.387812E+03,
  0.232575E+04, 0.488018E-01, 0.387845E+03,
  0.232591E+04, 0.475680E-01, 0.387878E+03,
  0.232606E+04, 0.505601E-01, 0.387910E+03,
  0.232621E+04, 0.549426E-01, 0.387943E+03,
  0.232636E+04, 0.584595E-01, 0.387976E+03,
  0.232652E+04, 0.583642E-01, 0.388009E+03,
  0.232667E+04, 0.580118E-01, 0.388042E+03,
  0.232682E+04, 0.536307E-01, 0.388075E+03,
  0.232697E+04, 0.506174E-01, 0.388108E+03,
  0.232713E+04, 0.505428E-01, 0.388141E+03,
  0.232728E+04, 0.494966E-01, 0.388174E+03,
  0.232743E+04, 0.493166E-01, 0.388207E+03,
  0.232758E+04, 0.510900E-01, 0.388240E+03,
  0.232774E+04, 0.509662E-01, 0.388273E+03,
  0.232789E+04, 0.510048E-01, 0.388305E+03,
  0.232804E+04, 0.488784E-01, 0.388338E+03,
  0.232819E+04, 0.481081E-01, 0.388371E+03,
  0.232834E+04, 0.477211E-01, 0.388404E+03,
  0.232850E+04, 0.466780E-01, 0.388437E+03,
  0.232865E+04, 0.443716E-01, 0.388470E+03,
  0.232880E+04, 0.419795E-01, 0.388503E+03,
  0.232895E+04, 0.405950E-01, 0.388536E+03,
  0.232911E+04, 0.404723E-01, 0.388569E+03,
  0.232926E+04, 0.411067E-01, 0.388602E+03,
  0.232941E+04, 0.414196E-01, 0.388635E+03,
  0.232956E+04, 0.430221E-01, 0.388668E+03,
  0.232972E+04, 0.444299E-01, 0.388700E+03,
  0.232987E+04, 0.458762E-01, 0.388733E+03,
  0.233002E+04, 0.459797E-01, 0.388766E+03,
  0.233017E+04, 0.452332E-01, 0.388799E+03,
  0.233033E+04, 0.443802E-01, 0.388832E+03,
  0.233048E+04, 0.435272E-01, 0.388865E+03,
  0.233063E+04, 0.431966E-01, 0.388898E+03,
  0.233078E+04, 0.431611E-01, 0.388931E+03,
  0.233094E+04, 0.442058E-01, 0.388964E+03,
  0.233109E+04, 0.453184E-01, 0.388997E+03,
  0.233124E+04, 0.464681E-01, 0.389030E+03,
  0.233139E+04, 0.469463E-01, 0.389063E+03,
  0.233154E+04, 0.485666E-01, 0.389095E+03,
  0.233170E+04, 0.489296E-01, 0.389128E+03,
  0.233185E+04, 0.492634E-01, 0.389161E+03,
  0.233200E+04, 0.518735E-01, 0.389194E+03,
  0.233215E+04, 0.514089E-01, 0.389227E+03,
  0.233231E+04, 0.492299E-01, 0.389260E+03,
  0.233246E+04, 0.468007E-01, 0.389293E+03,
  0.233261E+04, 0.463489E-01, 0.389326E+03,
  0.233276E+04, 0.488881E-01, 0.389359E+03,
  0.233292E+04, 0.497293E-01, 0.389392E+03,
  0.233307E+04, 0.495940E-01, 0.389425E+03,
  0.233322E+04, 0.487750E-01, 0.389458E+03,
  0.233337E+04, 0.485934E-01, 0.389491E+03,
  0.233353E+04, 0.510383E-01, 0.389523E+03,
  0.233368E+04, 0.510783E-01, 0.389556E+03,
  0.233383E+04, 0.505002E-01, 0.389589E+03,
  0.233398E+04, 0.493668E-01, 0.389622E+03,
  0.233414E+04, 0.487765E-01, 0.389655E+03,
  0.233429E+04, 0.526231E-01, 0.389688E+03,
  0.233444E+04, 0.577095E-01, 0.389721E+03,
  0.233459E+04, 0.614272E-01, 0.389754E+03,
  0.233475E+04, 0.621331E-01, 0.389787E+03,
  0.233490E+04, 0.606564E-01, 0.389820E+03,
  0.233505E+04, 0.575325E-01, 0.389853E+03,
  0.233520E+04, 0.550710E-01, 0.389886E+03,
  0.233535E+04, 0.527539E-01, 0.389918E+03,
  0.233551E+04, 0.497081E-01, 0.389951E+03,
  0.233566E+04, 0.486822E-01, 0.389984E+03,
  0.233581E+04, 0.523441E-01, 0.390017E+03,
  0.233596E+04, 0.554725E-01, 0.390050E+03,
  0.233612E+04, 0.610124E-01, 0.390083E+03,
  0.233627E+04, 0.621726E-01, 0.390116E+03,
  0.233642E+04, 0.634350E-01, 0.390149E+03,
  0.233657E+04, 0.625332E-01, 0.390182E+03,
  0.233673E+04, 0.647586E-01, 0.390215E+03,
  0.233688E+04, 0.692781E-01, 0.390248E+03,
  0.233703E+04, 0.692861E-01, 0.390281E+03,
  0.233718E+04, 0.647921E-01, 0.390313E+03,
  0.233734E+04, 0.581619E-01, 0.390346E+03,
  0.233749E+04, 0.548823E-01, 0.390379E+03,
  0.233764E+04, 0.548077E-01, 0.390412E+03,
  0.233779E+04, 0.584626E-01, 0.390445E+03,
  0.233795E+04, 0.630282E-01, 0.390478E+03,
  0.233810E+04, 0.639512E-01, 0.390511E+03,
  0.233825E+04, 0.605519E-01, 0.390544E+03,
  0.233840E+04, 0.550715E-01, 0.390577E+03,
  0.233856E+04, 0.525313E-01, 0.390610E+03,
  0.233871E+04, 0.497846E-01, 0.390643E+03,
  0.233886E+04, 0.476553E-01, 0.390676E+03,
  0.233901E+04, 0.465304E-01, 0.390708E+03,
  0.233917E+04, 0.467044E-01, 0.390741E+03,
  0.233932E+04, 0.469640E-01, 0.390774E+03,
  0.233947E+04, 0.480442E-01, 0.390807E+03,
  0.233962E+04, 0.486345E-01, 0.390840E+03,
  0.233977E+04, 0.484443E-01, 0.390873E+03,
  0.233993E+04, 0.467297E-01, 0.390906E+03,
  0.234008E+04, 0.453042E-01, 0.390939E+03,
  0.234023E+04, 0.454249E-01, 0.390972E+03,
  0.234038E+04, 0.462069E-01, 0.391005E+03,
  0.234054E+04, 0.454928E-01, 0.391038E+03,
  0.234069E+04, 0.438934E-01, 0.391071E+03,
  0.234084E+04, 0.427097E-01, 0.391104E+03,
  0.234099E+04, 0.428659E-01, 0.391136E+03,
  0.234115E+04, 0.436479E-01, 0.391169E+03,
  0.234130E+04, 0.434562E-01, 0.391202E+03,
  0.234145E+04, 0.431966E-01, 0.391235E+03,
  0.234160E+04, 0.431611E-01, 0.391268E+03,
  0.234176E+04, 0.426387E-01, 0.391301E+03,
  0.234191E+04, 0.423436E-01, 0.391334E+03,
  0.234206E+04, 0.399576E-01, 0.391367E+03,
  0.234221E+04, 0.388906E-01, 0.391400E+03,
  0.234237E+04, 0.401843E-01, 0.391433E+03,
  0.234252E+04, 0.409399E-01, 0.391466E+03,
  0.234267E+04, 0.405063E-01, 0.391499E+03,
  0.234282E+04, 0.407335E-01, 0.391531E+03,
  0.234298E+04, 0.428213E-01, 0.391564E+03,
  0.234313E+04, 0.444121E-01, 0.391597E+03,
  0.234328E+04, 0.448316E-01, 0.391630E+03,
  0.234343E+04, 0.438224E-01, 0.391663E+03,
  0.234358E+04, 0.432321E-01, 0.391696E+03,
  0.234374E+04, 0.418552E-01, 0.391729E+03,
  0.234389E+04, 0.424232E-01, 0.391762E+03,
  0.234404E+04, 0.430723E-01, 0.391795E+03,
  0.234419E+04, 0.436834E-01, 0.391828E+03,
  0.234435E+04, 0.455456E-01, 0.391861E+03,
  0.234450E+04, 0.454218E-01, 0.391894E+03,
  0.234465E+04, 0.444157E-01, 0.391926E+03,
  0.234480E+04, 0.409155E-01, 0.391959E+03,
  0.234496E+04, 0.404150E-01, 0.391992E+03,
  0.234511E+04, 0.427680E-01, 0.392025E+03,
  0.234526E+04, 0.444121E-01, 0.392058E+03,
  0.234541E+04, 0.458762E-01, 0.392091E+03,
  0.234557E+04, 0.459797E-01, 0.392124E+03,
  0.234572E+04, 0.441885E-01, 0.392157E+03,
  0.234587E+04, 0.419618E-01, 0.392190E+03,
  0.234602E+04, 0.398115E-01, 0.392223E+03,
  0.234618E+04, 0.389849E-01, 0.392256E+03,
  0.234633E+04, 0.357621E-01, 0.392289E+03,
  0.234648E+04, 0.329466E-01, 0.392322E+03,
  0.234663E+04, 0.342327E-01, 0.392354E+03,
  0.234678E+04, 0.374316E-01, 0.392387E+03,
  0.234694E+04, 0.387541E-01, 0.392420E+03,
  0.234709E+04, 0.415078E-01, 0.392453E+03,
  0.234724E+04, 0.435059E-01, 0.392486E+03,
  0.234739E+04, 0.439786E-01, 0.392519E+03,
  0.234755E+04, 0.440141E-01, 0.392552E+03,
  0.234770E+04, 0.445364E-01, 0.392585E+03,
  0.234785E+04, 0.448316E-01, 0.392618E+03,
  0.234800E+04, 0.453894E-01, 0.392651E+03,
  0.234816E+04, 0.462069E-01, 0.392684E+03,
  0.234831E+04, 0.470599E-01, 0.392717E+03,
  0.234846E+04, 0.473905E-01, 0.392749E+03,
  0.234861E+04, 0.469037E-01, 0.392782E+03,
  0.234877E+04, 0.450415E-01, 0.392815E+03,
  0.234892E+04, 0.422924E-01, 0.392848E+03,
  0.234907E+04, 0.411529E-01, 0.392881E+03,
  0.234922E+04, 0.410286E-01, 0.392914E+03,
  0.234938E+04, 0.428568E-01, 0.392947E+03,
  0.234953E+04, 0.444121E-01, 0.392980E+03,
  0.234968E+04, 0.463986E-01, 0.393013E+03,
  0.234983E+04, 0.467971E-01, 0.393046E+03,
  0.234999E+04, 0.455638E-01, 0.393079E+03,
  0.235014E+04, 0.449381E-01, 0.393112E+03,
  0.235029E+04, 0.453894E-01, 0.393144E+03,
  0.235044E+04, 0.467292E-01, 0.393177E+03,
  0.235059E+04, 0.491832E-01, 0.393210E+03,
  0.235075E+04, 0.502872E-01, 0.393243E+03,
  0.235090E+04, 0.498891E-01, 0.393276E+03,
  0.235105E+04, 0.477658E-01, 0.393309E+03,
  0.235120E+04, 0.461749E-01, 0.393342E+03,
  0.235136E+04, 0.468002E-01, 0.393375E+03,
  0.235151E+04, 0.473550E-01, 0.393408E+03,
  0.235166E+04, 0.479483E-01, 0.393441E+03,
  0.235181E+04, 0.495493E-01, 0.393474E+03,
  0.235197E+04, 0.508450E-01, 0.393507E+03,
  0.235212E+04, 0.512289E-01, 0.393539E+03,
  0.235227E+04, 0.525703E-01, 0.393572E+03,
  0.235242E+04, 0.548752E-01, 0.393605E+03,
  0.235258E+04, 0.563717E-01, 0.393638E+03,
  0.235273E+04, 0.557286E-01, 0.393671E+03,
  0.235288E+04, 0.567409E-01, 0.393704E+03,
  0.235303E+04, 0.588612E-01, 0.393737E+03,
  0.235319E+04, 0.597055E-01, 0.393770E+03,
  0.235334E+04, 0.584884E-01, 0.393803E+03,
  0.235349E+04, 0.572283E-01, 0.393836E+03,
  0.235364E+04, 0.573667E-01, 0.393869E+03,
  0.235380E+04, 0.589322E-01, 0.393902E+03,
  0.235395E+04, 0.578773E-01, 0.393934E+03,
  0.235410E+04, 0.543214E-01, 0.393967E+03,
  0.235425E+04, 0.501098E-01, 0.394000E+03,
  0.235441E+04, 0.484565E-01, 0.394033E+03,
  0.235456E+04, 0.482790E-01, 0.394066E+03,
  0.235471E+04, 0.501072E-01, 0.394099E+03,
  0.235486E+04, 0.516625E-01, 0.394132E+03,
  0.235501E+04, 0.533878E-01, 0.394165E+03,
  0.235517E+04, 0.552058E-01, 0.394198E+03,
  0.235532E+04, 0.564072E-01, 0.394231E+03,
  0.235547E+04, 0.567733E-01, 0.394264E+03,
  0.235562E+04, 0.557642E-01, 0.394297E+03,
  0.235578E+04, 0.562186E-01, 0.394330E+03,
  0.235593E+04, 0.567378E-01, 0.394362E+03,
  0.235608E+04, 0.568088E-01, 0.394395E+03,
  0.235623E+04, 0.557642E-01, 0.394428E+03,
  0.235639E+04, 0.546515E-01, 0.394461E+03,
  0.235654E+04, 0.548077E-01, 0.394494E+03,
  0.235669E+04, 0.555897E-01, 0.394527E+03,
  0.235684E+04, 0.548757E-01, 0.394560E+03,
  0.235700E+04, 0.553656E-01, 0.394593E+03,
  0.235715E+04, 0.558848E-01, 0.394626E+03,
  0.235730E+04, 0.559559E-01, 0.394659E+03,
  0.235745E+04, 0.564782E-01, 0.394692E+03,
  0.235761E+04, 0.567733E-01, 0.394725E+03,
  0.235776E+04, 0.568088E-01, 0.394757E+03,
  0.235791E+04, 0.568088E-01, 0.394790E+03,
  0.235806E+04, 0.562865E-01, 0.394823E+03,
  0.235822E+04, 0.554690E-01, 0.394856E+03,
  0.235837E+04, 0.556608E-01, 0.394889E+03,
  0.235852E+04, 0.569651E-01, 0.394922E+03,
  0.235867E+04, 0.575908E-01, 0.394955E+03,
  0.235882E+04, 0.571395E-01, 0.394988E+03,
  0.235898E+04, 0.563220E-01, 0.395021E+03,
  0.235913E+04, 0.559914E-01, 0.395054E+03,
  0.235928E+04, 0.564782E-01, 0.395087E+03,
  0.235943E+04, 0.562510E-01, 0.395120E+03,
  0.235959E+04, 0.554690E-01, 0.395152E+03,
  0.235974E+04, 0.551384E-01, 0.395185E+03,
  0.235989E+04, 0.556252E-01, 0.395218E+03,
  0.236004E+04, 0.559204E-01, 0.395251E+03,
  0.236020E+04, 0.543888E-01, 0.395284E+03,
  0.236035E+04, 0.511529E-01, 0.395317E+03,
  0.236050E+04, 0.489347E-01, 0.395350E+03,
  0.236065E+04, 0.496381E-01, 0.395383E+03,
  0.236081E+04, 0.521509E-01, 0.395416E+03,
  0.236096E+04, 0.532727E-01, 0.395449E+03,
  0.236111E+04, 0.528746E-01, 0.395482E+03,
  0.236126E+04, 0.525794E-01, 0.395515E+03,
  0.236142E+04, 0.535886E-01, 0.395547E+03,
  0.236157E+04, 0.557459E-01, 0.395580E+03,
  0.236172E+04, 0.567023E-01, 0.395613E+03,
  0.236187E+04, 0.562865E-01, 0.395646E+03,
  0.236202E+04, 0.565137E-01, 0.395679E+03,
  0.236218E+04, 0.552063E-01, 0.395712E+03,
  0.236233E+04, 0.520059E-01, 0.395745E+03,
  0.236248E+04, 0.492654E-01, 0.395778E+03,
  0.236263E+04, 0.504571E-01, 0.395811E+03,
  0.236279E+04, 0.541606E-01, 0.395844E+03,
  0.236294E+04, 0.581288E-01, 0.395877E+03,
  0.236309E+04, 0.583287E-01, 0.395910E+03,
  0.236324E+04, 0.567059E-01, 0.395943E+03,
  0.236340E+04, 0.555045E-01, 0.395975E+03,
  0.236355E+04, 0.540937E-01, 0.396008E+03,
  0.236370E+04, 0.534679E-01, 0.396041E+03,
  0.236385E+04, 0.515687E-01, 0.396074E+03,
  0.236401E+04, 0.492299E-01, 0.396107E+03,
  0.236416E+04, 0.491513E-01, 0.396140E+03,
  0.236431E+04, 0.487217E-01, 0.396173E+03,
  0.236446E+04, 0.496381E-01, 0.396206E+03,
  0.236462E+04, 0.503227E-01, 0.396239E+03,
  0.236477E+04, 0.532843E-01, 0.396272E+03,
  0.236492E+04, 0.564746E-01, 0.396305E+03,
  0.236507E+04, 0.570330E-01, 0.396338E+03,
  0.236523E+04, 0.568443E-01, 0.396370E+03,
  0.236538E+04, 0.547195E-01, 0.396403E+03,
  0.236553E+04, 0.527554E-01, 0.396436E+03,
  0.236568E+04, 0.524318E-01, 0.396469E+03,
  0.236583E+04, 0.506980E-01, 0.396502E+03,
  0.236599E+04, 0.491604E-01, 0.396535E+03,
  0.236614E+04, 0.487410E-01, 0.396568E+03,
  0.236629E+04, 0.487055E-01, 0.396601E+03,
  0.236644E+04, 0.494890E-01, 0.396634E+03,
  0.236660E+04, 0.478423E-01, 0.396667E+03,
  0.236675E+04, 0.456704E-01, 0.396700E+03,
  0.236690E+04, 0.454604E-01, 0.396733E+03,
  0.236705E+04, 0.467292E-01, 0.396765E+03,
  0.236721E+04, 0.494443E-01, 0.396798E+03,
  0.236736E+04, 0.504348E-01, 0.396831E+03,
  0.236751E+04, 0.504292E-01, 0.396864E+03,
  0.236766E+04, 0.522397E-01, 0.396897E+03,
  0.236782E+04, 0.543174E-01, 0.396930E+03,
  0.236797E+04, 0.568601E-01, 0.396963E+03,
  0.236812E+04, 0.556135E-01, 0.396996E+03,
  0.236827E+04, 0.515368E-01, 0.397029E+03,
  0.236843E+04, 0.481867E-01, 0.397062E+03,
  0.236858E+04, 0.468449E-01, 0.397095E+03,
  0.236873E+04, 0.471131E-01, 0.397128E+03,
  0.236888E+04, 0.473905E-01, 0.397160E+03,
  0.236904E+04, 0.474260E-01, 0.397193E+03,
  0.236919E+04, 0.474260E-01, 0.397226E+03,
  0.236934E+04, 0.479483E-01, 0.397259E+03,
  0.236949E+04, 0.482435E-01, 0.397292E+03,
  0.236965E+04, 0.482790E-01, 0.397325E+03,
  0.236980E+04, 0.477566E-01, 0.397358E+03,
  0.236995E+04, 0.458945E-01, 0.397391E+03,
  0.237010E+04, 0.444512E-01, 0.397424E+03,
  0.237025E+04, 0.440496E-01, 0.397457E+03,
  0.237041E+04, 0.440141E-01, 0.397490E+03,
  0.237056E+04, 0.450588E-01, 0.397523E+03,
  0.237071E+04, 0.472161E-01, 0.397556E+03,
  0.237086E+04, 0.476501E-01, 0.397588E+03,
  0.237102E+04, 0.474615E-01, 0.397621E+03,
  0.237117E+04, 0.469037E-01, 0.397654E+03,
  0.237132E+04, 0.471309E-01, 0.397687E+03,
  0.237147E+04, 0.468681E-01, 0.397720E+03,
  0.237163E+04, 0.466085E-01, 0.397753E+03,
  0.237178E+04, 0.484012E-01, 0.397786E+03,
  0.237193E+04, 0.504789E-01, 0.397819E+03,
  0.237208E+04, 0.496264E-01, 0.397852E+03,
  0.237224E+04, 0.485508E-01, 0.397885E+03,
  0.237239E+04, 0.496026E-01, 0.397918E+03,
  0.237254E+04, 0.516285E-01, 0.397951E+03,
  0.237269E+04, 0.498434E-01, 0.397983E+03,
  0.237285E+04, 0.484565E-01, 0.398016E+03,
  0.237300E+04, 0.472343E-01, 0.398049E+03,
  0.237315E+04, 0.455994E-01, 0.398082E+03,
  0.237330E+04, 0.438934E-01, 0.398115E+03,
  0.237346E+04, 0.419262E-01, 0.398148E+03,
  0.237361E+04, 0.390280E-01, 0.398181E+03,
  0.237376E+04, 0.356693E-01, 0.398214E+03,
  0.237391E+04, 0.351303E-01, 0.398247E+03,
  0.237406E+04, 0.383038E-01, 0.398280E+03,
  0.237422E+04, 0.410250E-01, 0.398313E+03,
  0.237437E+04, 0.446835E-01, 0.398346E+03,
  0.237452E+04, 0.474224E-01, 0.398378E+03,
  0.237467E+04, 0.476856E-01, 0.398411E+03,
  0.237483E+04, 0.469392E-01, 0.398444E+03,
  0.237498E+04, 0.450415E-01, 0.398477E+03,
  0.237513E+04, 0.433371E-01, 0.398510E+03,
  0.237528E+04, 0.401761E-01, 0.398543E+03,
  0.237544E+04, 0.373413E-01, 0.398576E+03,
  0.237559E+04, 0.359036E-01, 0.398609E+03,
  0.237574E+04, 0.347362E-01, 0.398642E+03,
  0.237589E+04, 0.366085E-01, 0.398675E+03,
  0.237605E+04, 0.384057E-01, 0.398708E+03,
  0.237620E+04, 0.383383E-01, 0.398741E+03,
  0.237635E+04, 0.393845E-01, 0.398773E+03,
  0.237650E+04, 0.406092E-01, 0.398806E+03,
  0.237666E+04, 0.428213E-01, 0.398839E+03,
  0.237681E+04, 0.438898E-01, 0.398872E+03,
  0.237696E+04, 0.434917E-01, 0.398905E+03,
  0.237711E+04, 0.418907E-01, 0.398938E+03,
  0.237726E+04, 0.405950E-01, 0.398971E+03,
  0.237742E+04, 0.396888E-01, 0.399004E+03,
  0.237757E+04, 0.393581E-01, 0.399037E+03,
  0.237772E+04, 0.369721E-01, 0.399070E+03,
  0.237787E+04, 0.366887E-01, 0.399103E+03,
  0.237803E+04, 0.381638E-01, 0.399136E+03,
  0.237818E+04, 0.414368E-01, 0.399169E+03,
  0.237833E+04, 0.429836E-01, 0.399201E+03,
  0.237848E+04, 0.431611E-01, 0.399234E+03,
  0.237864E+04, 0.418552E-01, 0.399267E+03,
  0.237879E+04, 0.416397E-01, 0.399300E+03,
  0.237894E+04, 0.392344E-01, 0.399333E+03,
  0.237909E+04, 0.385777E-01, 0.399366E+03,
  0.237925E+04, 0.383205E-01, 0.399399E+03,
  0.237940E+04, 0.386010E-01, 0.399432E+03,
  0.237955E+04, 0.401665E-01, 0.399465E+03,
  0.237970E+04, 0.414622E-01, 0.399498E+03,
  0.237986E+04, 0.413238E-01, 0.399531E+03,
  0.238001E+04, 0.400194E-01, 0.399564E+03,
  0.238016E+04, 0.375655E-01, 0.399596E+03,
  0.238031E+04, 0.348944E-01, 0.399629E+03,
  0.238047E+04, 0.302284E-01, 0.399662E+03,
  0.238062E+04, 0.264888E-01, 0.399695E+03,
  0.238077E+04, 0.245714E-01, 0.399728E+03,
  0.238092E+04, 0.266339E-01, 0.399761E+03,
  0.238107E+04, 0.285786E-01, 0.399794E+03,
  0.238123E+04, 0.277455E-01, 0.399827E+03,
  0.238138E+04, 0.275655E-01, 0.399860E+03,
  0.238153E+04, 0.314282E-01, 0.399893E+03,
  0.238168E+04, 0.358802E-01, 0.399926E+03,
  0.238184E+04, 0.408521E-01, 0.399959E+03,
  0.238199E+04, 0.444973E-01, 0.399991E+03,
  0.238214E+04, 0.466582E-01, 0.400024E+03,
  0.238229E+04, 0.470938E-01, 0.400057E+03,
  0.238245E+04, 0.462338E-01, 0.400090E+03,
  0.238260E+04, 0.439451E-01, 0.400123E+03,
  0.238275E+04, 0.423365E-01, 0.400156E+03,
  0.238290E+04, 0.408724E-01, 0.400189E+03,
  0.238306E+04, 0.389408E-01, 0.400222E+03,
  0.238321E+04, 0.357814E-01, 0.400255E+03,
  0.238336E+04, 0.343645E-01, 0.400288E+03,
  0.238351E+04, 0.365553E-01, 0.400321E+03,
  0.238367E+04, 0.423233E-01, 0.400354E+03,
  0.238382E+04, 0.494316E-01, 0.400387E+03,
  0.238397E+04, 0.585102E-01, 0.400419E+03,
  0.238412E+04, 0.615701E-01, 0.400452E+03,
  0.238428E+04, 0.581583E-01, 0.400485E+03,
  0.238443E+04, 0.517468E-01, 0.400518E+03,
  0.238458E+04, 0.484850E-01, 0.400551E+03,
  0.238473E+04, 0.510220E-01, 0.400584E+03,
  0.238489E+04, 0.545856E-01, 0.400617E+03,
  0.238504E+04, 0.563539E-01, 0.400650E+03,
  0.238519E+04, 0.525946E-01, 0.400683E+03,
  0.238534E+04, 0.471350E-01, 0.400716E+03,
  0.238549E+04, 0.440354E-01, 0.400749E+03,
  0.238565E+04, 0.437544E-01, 0.400782E+03,
  0.238580E+04, 0.445009E-01, 0.400814E+03,
  0.238595E+04, 0.453539E-01, 0.400847E+03,
  0.238610E+04, 0.467292E-01, 0.400880E+03,
  0.238626E+04, 0.478773E-01, 0.400913E+03,
  0.238641E+04, 0.503329E-01, 0.400946E+03,
  0.238656E+04, 0.525936E-01, 0.400979E+03,
  0.238671E+04, 0.533259E-01, 0.401012E+03,
  0.238687E+04, 0.515687E-01, 0.401045E+03,
  0.238702E+04, 0.487075E-01, 0.401078E+03,
  0.238717E+04, 0.480726E-01, 0.401111E+03,
  0.238732E+04, 0.503329E-01, 0.401144E+03,
  0.238748E+04, 0.541606E-01, 0.401177E+03,
  0.238763E+04, 0.557784E-01, 0.401209E+03,
  0.238778E+04, 0.525607E-01, 0.401242E+03,
  0.238793E+04, 0.472470E-01, 0.401275E+03,
  0.238809E+04, 0.427473E-01, 0.401308E+03,
  0.238824E+04, 0.424942E-01, 0.401341E+03,
  0.238839E+04, 0.430723E-01, 0.401374E+03,
  0.238854E+04, 0.442058E-01, 0.401407E+03,
  0.238870E+04, 0.463631E-01, 0.401440E+03,
  0.238885E+04, 0.499312E-01, 0.401473E+03,
  0.238900E+04, 0.525581E-01, 0.401506E+03,
  0.238915E+04, 0.522812E-01, 0.401539E+03,
  0.238930E+04, 0.496726E-01, 0.401572E+03,
  0.238946E+04, 0.458093E-01, 0.401604E+03,
  0.238961E+04, 0.423634E-01, 0.401637E+03,
  0.238976E+04, 0.398471E-01, 0.401670E+03,
  0.238991E+04, 0.421190E-01, 0.401703E+03,
  0.239007E+04, 0.474574E-01, 0.401736E+03,
  0.239022E+04, 0.518258E-01, 0.401769E+03,
  0.239037E+04, 0.537773E-01, 0.401802E+03,
  0.239052E+04, 0.513415E-01, 0.401835E+03,
  0.239068E+04, 0.510596E-01, 0.401868E+03,
  0.239083E+04, 0.521245E-01, 0.401901E+03,
  0.239098E+04, 0.488520E-01, 0.401934E+03,
  0.239113E+04, 0.439487E-01, 0.401967E+03,
  0.239129E+04, 0.386817E-01, 0.402000E+03,
  0.239144E+04, 0.365680E-01, 0.402032E+03,
  0.239159E+04, 0.405159E-01, 0.402065E+03,
  0.239174E+04, 0.447052E-01, 0.402098E+03,
  0.239190E+04, 0.452387E-01, 0.402131E+03,
  0.239205E+04, 0.438756E-01, 0.402164E+03,
  0.239220E+04, 0.437544E-01, 0.402197E+03,
  0.239235E+04, 0.445009E-01, 0.402230E+03,
  0.239250E+04, 0.453539E-01, 0.402263E+03,
  0.239266E+04, 0.472516E-01, 0.402296E+03,
  0.239281E+04, 0.471278E-01, 0.402329E+03,
  0.239296E+04, 0.455994E-01, 0.402362E+03,
  0.239311E+04, 0.454604E-01, 0.402395E+03,
  0.239327E+04, 0.462069E-01, 0.402427E+03,
  0.239342E+04, 0.465375E-01, 0.402460E+03,
