Depth,Vscale,Age
1772.8466,0.195778565,268.4166336
1772.999,0.195033755,268.449552
1773.1514,0.190142103,268.4824704
1773.3038,0.18565199,268.5153888
1773.4562,0.183661655,268.5483072
1773.6086,0.182151181,268.5812256
1773.761,0.180473177,268.614144
1773.9134,0.1804903,268.6470624
1774.0658,0.182568342,268.6799808
1774.2182,0.18328111,268.7128992
1774.3706,0.181122892,268.7458176
1774.523,0.178816589,268.778736
1774.6754,0.180145106,268.8116544
1774.8278,0.188573456,268.8445728
1774.9802,0.202560859,268.8774912
1775.1326,0.215543525,268.9104096
1775.285,0.220657198,268.943328
1775.4374,0.215073843,268.9762464
1775.5898,0.203470878,269.0091648
1775.7422,0.194173723,269.0420832
1775.8946,0.190345734,269.0750016
1776.047,0.19101635,269.10792
1776.1994,0.193364664,269.1408384
1776.3518,0.194931904,269.1737568
1776.5042,0.195662218,269.2066752
1776.6566,0.195026319,269.2395936
1776.809,0.193115784,269.272512
1776.9614,0.192213976,269.3054304
1777.1138,0.193946987,269.3383488
1777.2662,0.197248927,269.3712672
1777.4186,0.201577631,269.4041856
1777.571,0.204386714,269.437104
1777.7234,0.204305107,269.4700224
1777.8758,0.201767165,269.5029408
1778.0282,0.195736577,269.5358592
1778.1806,0.18803861,269.5687776
1778.333,0.182180174,269.601696
1778.4854,0.180595553,269.6346144
1778.6378,0.184971922,269.6675328
1778.7902,0.19171122,269.7004512
1778.9426,0.19500699,269.7333696
1779.095,0.194858976,269.766288
1779.2474,0.194185006,269.7992064
1779.3998,0.194426497,269.8321248
1779.5522,0.195284605,269.8650432
1779.7046,0.195847435,269.8979616
1779.857,0.195847013,269.93088
1780.0094,0.194970303,269.9637984
1780.1618,0.192832117,269.9967168
1780.3142,0.189457859,270.0296352
1780.4666,0.185809341,270.0625536
1780.619,0.182776899,270.095472
1780.7714,0.180243532,270.1283904
1780.9238,0.177081326,270.1613088
1781.0762,0.172808285,270.1942272
1781.2286,0.170356736,270.2271456
1781.381,0.173896554,270.260064
1781.5334,0.181692665,270.2929824
1781.6858,0.186583214,270.3259008
1781.8382,0.189769417,270.3588192
1781.9906,0.201847716,270.3917376
1782.143,0.227947878,270.424656
1782.2954,0.259875067,270.4575744
1782.4478,0.286552861,270.4904928
1782.6002,0.30391417,270.5234112
1782.7526,0.309091952,270.5563296
1782.905,0.30052117,270.589248
1783.0574,0.278962609,270.6221664
1783.2098,0.249661162,270.6550848
1783.3622,0.223151087,270.6880032
1783.5146,0.202660106,270.7209216
1783.667,0.185771856,270.75384
1783.8194,0.174999367,270.7867584
1783.9718,0.172913091,270.8196768
1784.1242,0.177855129,270.8525952
1784.2766,0.183339706,270.8855136
1784.429,0.186354531,270.918432
1784.5814,0.191199995,270.9513504
1784.7338,0.201196078,270.9842688
1784.8862,0.212363374,271.0171872
1785.0386,0.217499871,271.0501056
1785.191,0.214778448,271.083024
1785.3434,0.208206376,271.1159424
1785.4958,0.202473622,271.1488608
1785.6482,0.200386855,271.1817792
1785.8006,0.20201201,271.2146976
1785.953,0.203966808,271.247616
1786.1054,0.202728953,271.2805344
1786.2578,0.20021292,271.3134528
1786.4102,0.19998297,271.3463712
1786.5626,0.202551336,271.3792896
1786.715,0.20762797,271.412208
1786.8674,0.214791701,271.4451264
1787.0198,0.22277629,271.4780448
1787.1722,0.227749689,271.5109632
1787.3246,0.227522366,271.5438816
1787.477,0.227741127,271.5768
1787.6294,0.235998546,271.6097184
1787.7818,0.248321761,271.6426368
1787.9342,0.252353639,271.6755552
1788.0866,0.24690202,271.7084736
1788.239,0.240909878,271.741392
1788.3914,0.240213436,271.7743104
1788.5438,0.243479416,271.8072288
1788.6962,0.247800661,271.8401472
1788.8486,0.252079285,271.8730656
1789.001,0.253095682,271.905984
1789.1534,0.248288874,271.9389024
1789.3058,0.240186038,271.9718208
1789.4582,0.235780137,272.0047392
1789.6106,0.239721236,272.0376576
1789.763,0.246982876,272.070576
1789.9154,0.248692477,272.1034944
1790.0678,0.243071732,272.1364128
1790.2202,0.235099927,272.1693312
1790.3726,0.231036617,272.2022496
1790.525,0.229798597,272.235168
1790.6774,0.227599493,272.2680864
1790.8298,0.225861345,272.3010048
1790.9822,0.225515142,272.3339232
1791.1346,0.225029767,272.3668416
1791.287,0.223001619,272.39976
1791.4394,0.220897938,272.4326784
1791.5918,0.220799794,272.4655968
1791.7442,0.220958176,272.4985152
1791.8966,0.22073721,272.5314336
1792.049,0.220084586,272.564352
1792.2014,0.218898008,272.5972704
1792.3538,0.217517886,272.6301888
1792.5062,0.216426708,272.6631072
1792.6586,0.216966597,272.6960256
1792.811,0.218859539,272.728944
1792.9634,0.220580915,272.7618624
1793.1158,0.221341254,272.7947808
1793.2682,0.220911098,272.8276992
1793.4206,0.221275152,272.8606176
1793.573,0.221350285,272.893536
1793.7254,0.220852431,272.9264544
1793.8778,0.222055241,272.9593728
1794.0302,0.223284629,272.9922912
1794.1826,0.223212967,273.0252096
1794.335,0.22042143,273.058128
1794.4874,0.213429429,273.0910464
1794.6398,0.206481528,273.1239648
1794.7922,0.203339073,273.1568832
1794.9446,0.204174709,273.1898016
1795.097,0.208219863,273.22272
1795.2494,0.213817199,273.2556384
1795.4018,0.218813469,273.2885568
1795.5542,0.222105182,273.3214752
1795.7066,0.222933358,273.3543936
1795.859,0.220905186,273.387312
1796.0114,0.216030612,273.4202304
1796.1638,0.210196617,273.4531488
1796.3162,0.205596045,273.4860672
1796.4686,0.203687364,273.5189856
1796.621,0.203916821,273.551904
1796.7734,0.204670615,273.5848224
1796.9258,0.205764913,273.6177408
1797.0782,0.207325843,273.6506592
1797.2306,0.209493866,273.6835776
1797.383,0.213066618,273.716496
1797.5354,0.217643898,273.7494144
1797.6878,0.220500528,273.7823328
1797.8402,0.220051324,273.8152512
1797.9926,0.217578265,273.8481696
1798.145,0.214123971,273.881088
1798.2974,0.21110673,273.9140064
1798.4498,0.210066665,273.9469248
1798.6022,0.210982782,273.9798432
1798.7546,0.213510755,274.0127616
1798.907,0.217045741,274.04568
1799.0594,0.221324177,274.0785984
1799.2118,0.226132908,274.1115168
1799.3642,0.229842814,274.1444352
1799.5166,0.231105604,274.1773536
1799.669,0.230071028,274.210272
1799.8214,0.228195421,274.2431904
1799.9738,0.227178368,274.2761088
1800.1262,0.227640168,274.3090272
1800.2786,0.228991344,274.3419456
1800.431,0.231265112,274.374864
1800.5834,0.234526542,274.4077824
1800.7358,0.237443011,274.4407008
1800.8882,0.238440876,274.4736192
1801.0406,0.2376488,274.5065376
1801.193,0.236676855,274.539456
1801.3454,0.237322887,274.5723744
1801.4978,0.239651334,274.6052928
1801.6502,0.242104103,274.6382112
1801.8026,0.243758908,274.6711296
1801.955,0.245064132,274.704048
1802.1074,0.246540639,274.7369664
1802.2598,0.247249631,274.7698848
1802.4122,0.246957636,274.8028032
1802.5646,0.247712369,274.8357216
1802.717,0.2508415,274.86864
1802.8694,0.254532336,274.9015584
1803.0218,0.255408107,274.9344768
1803.1742,0.252944289,274.9673952
1803.3266,0.249633647,275.0003136
1803.479,0.246754615,275.033232
1803.6314,0.24418381,275.0661504
1803.7838,0.242066994,275.0990688
1803.9362,0.239206681,275.1319872
1804.0886,0.231495226,275.1649056
1804.241,0.214935,275.197824
1804.3934,0.192206704,275.2307424
1804.5458,0.170994581,275.2636608
1804.6982,0.153175365,275.2965792
1804.8506,0.134740846,275.3294976
1805.003,0.115124604,275.362416
1805.1554,0.101944665,275.3953344
1805.3078,0.103351341,275.4282528
1805.4602,0.117633178,275.4611712
1805.6126,0.137929394,275.4940896
1805.765,0.15805883,275.527008
1805.9174,0.175072928,275.5599264
1806.0698,0.188230794,275.5928448
1806.2222,0.196437991,275.6257632
1806.3746,0.201390725,275.6586816
1806.527,0.205308086,275.6916
1806.6794,0.208245268,275.7245184
1806.8318,0.211765875,275.7574368
1806.9842,0.217728953,275.7903552
1807.1366,0.226366377,275.8232736
1807.289,0.235799536,275.856192
1807.4414,0.24088004,275.8891104
1807.5938,0.239540733,275.9220288
1807.7462,0.233469447,275.9549472
1807.8986,0.219908189,275.9878656
1808.051,0.195457554,276.020784
1808.2034,0.161498323,276.0537024
1808.3558,0.125493866,276.0866208
1808.5082,0.102395839,276.1195392
1808.6606,0.101354413,276.1524576
1808.813,0.110374516,276.185376
1808.9654,0.118482137,276.2182944
1809.1178,0.122642045,276.2512128
1809.2702,0.124034998,276.2841312
1809.4226,0.125641763,276.3170496
1809.575,0.12883702,276.349968
1809.7274,0.1341528,276.3828864
1809.8798,0.139400155,276.4158048
1810.0322,0.138806667,276.4487232
1810.1846,0.134142948,276.4816416
1810.337,0.134579062,276.51456
1810.4894,0.142949943,276.5474784
1810.6418,0.150236119,276.5803968
1810.7942,0.149043208,276.6133152
1810.9466,0.140460299,276.6462336
1811.099,0.129796932,276.679152
1811.2514,0.124750369,276.7120704
1811.4038,0.128391358,276.7449888
1811.5562,0.134676081,276.7779072
1811.7086,0.137237128,276.8108256
1811.861,0.138774788,276.843744
1812.0134,0.142558959,276.8766624
1812.1658,0.145777064,276.9095808
1812.3182,0.146376252,276.9424992
1812.4706,0.147052122,276.9754176
1812.623,0.150524196,277.008336
1812.7754,0.154286271,277.0412544
1812.9278,0.154830382,277.0741728
1813.0802,0.151697427,277.1070912
1813.2326,0.146633154,277.1400096
1813.385,0.141708147,277.172928
1813.5374,0.138866599,277.2058464
1813.6898,0.137782083,277.2387648
1813.8422,0.13740175,277.2716832
1813.9946,0.138249677,277.3046016
1814.147,0.140104056,277.33752
1814.2994,0.1409829,277.3704384
1814.4518,0.140992423,277.4033568
1814.6042,0.139025615,277.4362752
1814.7566,0.135019634,277.4691936
1814.909,0.128815346,277.502112
1815.0614,0.123437499,277.5350304
1815.2138,0.1215306,277.5679488
1815.3662,0.122833595,277.6008672
1815.5186,0.125869719,277.6337856
1815.671,0.128215289,277.666704
1815.8234,0.130035889,277.6996224
1815.9758,0.135368183,277.7325408
1816.1282,0.149854167,277.7654592
1816.2806,0.173081232,277.7983776
1816.433,0.197091272,277.831296
1816.5854,0.213265159,277.8642144
1816.7378,0.216694612,277.8971328
1816.8902,0.215856912,277.9300512
1817.0426,0.225976918,277.9629696
1817.195,0.242284793,277.995888
1817.3474,0.253068987,278.0288064
1817.4998,0.252538974,278.0617248
1817.6522,0.241684643,278.0946432
1817.8046,0.225614271,278.1275616
1817.957,0.203915766,278.16048
1818.1094,0.17552802,278.1933984
1818.2618,0.151338697,278.2263168
1818.4142,0.139979498,278.2592352
1818.5666,0.137208065,278.2921536
1818.719,0.139086862,278.325072
1818.8714,0.141284136,278.3579904
1819.0238,0.142967535,278.3909088
1819.1762,0.144579179,278.4238272
1819.3286,0.145287256,278.4567456
1819.481,0.144209472,278.489664
1819.6334,0.141301002,278.5225824
1819.7858,0.136708428,278.5555008
1819.9382,0.13373843,278.5884192
1820.0906,0.135433933,278.6213376
1820.243,0.134014168,278.654256
1820.3954,0.125400436,278.6871744
1820.5478,0.112780911,278.7200928
1820.7002,0.107967043,278.7530112
1820.8526,0.112333842,278.7859296
1821.005,0.116305881,278.818848
1821.1574,0.113391124,278.8517664
1821.3098,0.109614647,278.8846848
1821.4622,0.111535643,278.9176032
1821.6146,0.116512045,278.9505216
1821.767,0.121218034,278.98344
1821.9194,0.124902864,279.0163584
1822.0718,0.126527761,279.0492768
1822.2242,0.125868195,279.0821952
1822.3766,0.123847107,279.1151136
1822.529,0.120981727,279.148032
1822.6814,0.116800966,279.1809504
1822.8338,0.111832258,279.2138688
1822.9862,0.108600267,279.2467872
1823.1386,0.109436443,279.2797056
1823.291,0.113639722,279.312624
1823.4434,0.118848514,279.3455424
1823.5958,0.123926321,279.3784608
1823.7482,0.128692055,279.4113792
1823.9006,0.131819498,279.4442976
1824.053,0.132026507,279.477216
1824.2054,0.132663531,279.5101344
1824.3578,0.138453473,279.5430528
1824.5102,0.148362084,279.5759712
1824.6626,0.15659879,279.6088896
1824.815,0.157195632,279.641808
1824.9674,0.149596467,279.6747264
1825.1198,0.138676597,279.7076448
1825.2722,0.129466679,279.7405632
1825.4246,0.123177007,279.7734816
1825.577,0.119150454,279.8064
1825.7294,0.116468415,279.8393184
1825.8818,0.114119021,279.8722368
1826.0342,0.112417677,279.9051552
1826.1866,0.112294011,279.9380736
1826.339,0.114062935,279.970992
1826.4914,0.116638362,280.0039104
1826.6438,0.119051723,280.0368288
1826.7962,0.121085267,280.0697472
1826.9486,0.122792733,280.1026656
1827.101,0.124346954,280.135584
1827.2534,0.125485492,280.1685024
1827.4058,0.12574549,280.2014208
1827.5582,0.126382304,280.2343392
1827.7106,0.128271727,280.2672576
1827.863,0.129787455,280.300176
1828.0154,0.130379958,280.3330944
1828.1678,0.131313176,280.3660128
1828.3202,0.133751965,280.3989312
1828.4726,0.137264549,280.4318496
1828.625,0.140132322,280.464768
1828.7774,0.140750862,280.4976864
1828.9298,0.139157561,280.5306048
1829.0822,0.137211184,280.5635232
1829.2346,0.137036218,280.5964416
1829.387,0.138937651,280.62936
1829.5394,0.140075931,280.6622784
1829.6918,0.138116558,280.6951968
1829.8442,0.134652389,280.7281152
1829.9966,0.135244165,280.7610336
1830.149,0.141024865,280.793952
1830.3014,0.147175623,280.8268704
1830.4538,0.148607,280.8597888
1830.6062,0.143674228,280.8927072
1830.7586,0.134961038,280.9256256
1830.911,0.127194272,280.958544
1831.0634,0.123434168,280.9914624
1831.2158,0.123927541,281.0243808
1831.3682,0.125251929,281.0572992
1831.5206,0.123971382,281.0902176
1831.673,0.119514438,281.123136
1831.8254,0.112373719,281.1560544
1831.9778,0.106087425,281.1889728
1832.1302,0.105101827,281.2218912
1832.2826,0.112686378,281.2548096
1832.435,0.130737421,281.287728
1832.5874,0.156855504,281.3206464
1832.7398,0.183528231,281.3535648
1832.8922,0.203421243,281.3864832
1833.0446,0.213067955,281.4194016
1833.197,0.212691023,281.45232
1833.3494,0.206728179,281.4852384
1833.5018,0.203024278,281.5181568
1833.6542,0.203399545,281.5510752
1833.8066,0.201896789,281.5839936
1833.959,0.194843095,281.616912
1834.1114,0.18471061,281.6498304
1834.2638,0.175138632,281.6827488
1834.4162,0.166785227,281.7156672
1834.5686,0.15837468,281.7485856
1834.721,0.150641106,281.781504
1834.8734,0.149192278,281.8144224
1835.0258,0.159476062,281.8473408
1835.1782,0.180320635,281.8802592
1835.3306,0.204119819,281.9131776
1835.483,0.221481739,281.946096
1835.6354,0.228191011,281.9790144
1835.7878,0.227103657,282.0119328
1835.9402,0.222597828,282.0448512
1836.0926,0.215493843,282.0777696
1836.245,0.20463733,282.110688
1836.3974,0.192933124,282.1436064
1836.5498,0.188060801,282.1765248
1836.7022,0.193736342,282.2094432
1836.8546,0.204339729,282.2423616
1837.007,0.213526026,282.27528
1837.1594,0.220482771,282.3081984
1837.3118,0.227799184,282.3411168
1837.4642,0.234252821,282.3740352
1837.6166,0.235927963,282.4069536
1837.769,0.232133213,282.439872
1837.9214,0.226880533,282.4727904
1838.0738,0.219941873,282.5057088
1838.2262,0.208167789,282.5386272
1838.3786,0.190563463,282.5715456
1838.531,0.17641254,282.604464
1838.6834,0.173260186,282.6373824
1838.8358,0.180285801,282.6703008
1838.9882,0.192494781,282.7032192
1839.1406,0.205065914,282.7361376
1839.293,0.213507354,282.769056
1839.4454,0.208155403,282.8019744
1839.5978,0.19060463,282.8348928
1839.7502,0.169676808,282.8678112
1839.9026,0.154296639,282.9007296
1840.055,0.145580634,282.933648
1840.2074,0.140490746,282.9665664
1840.3598,0.133059628,282.9994848
1840.5122,0.119487767,283.0324032
1840.6646,0.104469916,283.0653216
1840.817,0.094079754,283.09824
1840.9694,0.094798011,283.1311584
1841.1218,0.105490723,283.1640768
1841.2742,0.116103047,283.1969952
1841.4266,0.11976557,283.2299136
1841.579,0.118907438,283.262832
1841.7314,0.121196313,283.2957504
1841.8838,0.127142009,283.3286688
1842.0362,0.128422111,283.3615872
1842.1886,0.118286106,283.3945056
1842.341,0.102106941,283.427424
1842.4934,0.09183444,283.4603424
1842.6458,0.093262931,283.4932608
1842.7982,0.100392907,283.5261792
1842.9506,0.104826863,283.5590976
1843.103,0.10474033,283.592016
1843.2554,0.101777462,283.6249344
1843.4078,0.097281837,283.6578528
1843.5602,0.091936994,283.6907712
1843.7126,0.087457484,283.7236896
1843.865,0.08604919,283.756608
1844.0174,0.08714032,283.7895264
1844.1698,0.089217987,283.8224448
1844.3222,0.092224696,283.8553632
1844.4746,0.097241116,283.8882816
1844.627,0.10659438,283.9212
1844.7794,0.122337384,283.9541184
1844.9318,0.143083484,283.9870368
1845.0842,0.162126598,284.0199552
1845.2366,0.171843307,284.0528736
1845.389,0.171961343,284.085792
1845.5414,0.169618658,284.1187104
1845.6938,0.17117241,284.1516288
1845.8462,0.176513546,284.1845472
1845.9986,0.181109427,284.2174656
1846.151,0.181189651,284.250384
1846.3034,0.175736014,284.2833024
1846.4558,0.16799362,284.3162208
1846.6082,0.16094185,284.3491392
1846.7606,0.153523305,284.3820576
1846.913,0.14366196,284.414976
1847.0654,0.132174404,284.4478944
1847.2178,0.123976801,284.4808128
1847.3702,0.123021651,284.5137312
1847.5226,0.126275246,284.5466496
1847.675,0.127548333,284.579568
1847.8274,0.124735591,284.6124864
1847.9798,0.119148507,284.6454048
1848.1322,0.112800779,284.6783232
1848.2846,0.107642607,284.7112416
1848.437,0.102930145,284.74416
1848.5894,0.096158265,284.7770784
1848.7418,0.088657878,284.8099968
1848.8942,0.086286951,284.8429152
1849.0466,0.092163261,284.8758336
1849.199,0.1017556,284.908752
1849.3514,0.10833166,284.9416704
1849.5038,0.110788511,284.9745888
1849.6562,0.111258849,285.0075072
1849.8086,0.112026366,285.0404256
1849.961,0.112101124,285.073344
1850.1134,0.107982829,285.1062624
1850.2658,0.096335577,285.1391808
1850.4182,0.078840937,285.1720992
1850.5706,0.064960334,285.2050176
1850.723,0.06339863,285.237936
1850.8754,0.070866248,285.2708544
1851.0278,0.077778283,285.3037728
1851.1802,0.080675964,285.3366912
1851.3326,0.084006028,285.3696096
1851.485,0.09457043,285.402528
1851.6374,0.116919753,285.4354464
1851.7898,0.151752363,285.4683648
1851.9422,0.193043325,285.5012832
1852.0946,0.231753747,285.5342016
1852.247,0.257541367,285.56712
1852.3994,0.261048087,285.6000384
1852.5518,0.245244024,285.6329568
1852.7042,0.224914757,285.6658752
1852.8566,0.212865943,285.6987936
1853.009,0.2171794,285.731712
1853.1614,0.235146865,285.7646304
1853.3138,0.251897985,285.7975488
1853.4662,0.257502029,285.8304672
1853.6186,0.251935118,285.8633856
1853.771,0.22999233,285.896304
1853.9234,0.187593535,285.9292224
1854.0758,0.144040886,285.9621408
1854.2282,0.128020009,285.9950592
1854.3806,0.143422932,286.0279776
1854.533,0.165696348,286.060896
1854.6854,0.176675893,286.0938144
1854.8378,0.176614201,286.1267328
1854.9902,0.172630597,286.1596512
1855.1426,0.162124979,286.1925696
1855.295,0.144232624,286.225488
1855.4474,0.124410429,286.2584064
1855.5998,0.110299172,286.2913248
1855.7522,0.102621543,286.3242432
1855.9046,0.096356783,286.3571616
1856.057,0.088725341,286.39008
1856.2094,0.079508832,286.4229984
1856.3618,0.070033591,286.4559168
1856.5142,0.062619432,286.4888352
1856.6666,0.058501513,286.5217536
1856.819,0.058109592,286.554672
1856.9714,0.061070536,286.5875904
1857.1238,0.066864183,286.6205088
1857.2762,0.074081068,286.6534272
1857.4286,0.078394244,286.6863456
1857.581,0.078403251,286.719264
1857.7334,0.079834792,286.7521824
1857.8858,0.083627806,286.7851008
1858.0382,0.08976951,286.8180192
1858.1906,0.099439774,286.8509376
1858.343,0.111643991,286.883856
1858.4954,0.121926579,286.9167744
1858.6478,0.12725892,286.9496928
1858.8002,0.126859938,286.9826112
1858.9526,0.120763646,287.0155296
1859.105,0.108819896,287.048448
1859.2574,0.094152096,287.0813664
1859.4098,0.083583144,287.1142848
1859.5622,0.082812953,287.1472032
1859.7146,0.089148014,287.1801216
1859.867,0.095505946,287.21304
1860.0194,0.098101522,287.2459584
1860.1718,0.099050667,287.2788768
1860.3242,0.105536417,287.3117952
1860.4766,0.117757125,287.3447136
1860.629,0.129573737,287.377632
1860.7814,0.136514156,287.4105504
1860.9338,0.138565621,287.4434688
1861.0862,0.137693674,287.4763872
1861.2386,0.134995121,287.5093056
1861.391,0.12950604,287.542224
1861.5434,0.116930989,287.5751424
1861.6958,0.09706507,287.6080608
1861.8482,0.080554761,287.6409792
1862.0006,0.074818325,287.6738976
1862.153,0.085671108,287.706816
1862.3054,0.106773123,287.7397344
1862.4578,0.130052216,287.7726528
1862.6102,0.153929981,287.8055712
1862.7626,0.172105768,287.8384896
1862.915,0.176402759,287.871408
1863.0674,0.162130234,287.9043264
1863.2198,0.137599423,287.9372448
1863.3722,0.120604842,287.9701632
1863.5246,0.116759752,288.0030816
1863.677,0.120096456,288.036
1863.8294,0.123427365,288.0689184
1863.9818,0.124244775,288.1018368
1864.1342,0.123183364,288.1347552
1864.2866,0.121541812,288.1676736
1864.439,0.121445169,288.200592
1864.5914,0.121128967,288.2335104
1864.7438,0.120752035,288.2664288
1864.8962,0.123136192,288.2993472
1865.0486,0.126387723,288.3322656
1865.201,0.128926955,288.365184
1865.3534,0.130730595,288.3981024
1865.5058,0.1346967,288.4310208
1865.6582,0.14096716,288.4639392
1865.8106,0.143585583,288.4968576
1865.963,0.139543079,288.529776
1866.1154,0.130891628,288.5626944
1866.2678,0.123820623,288.5956128
1866.4202,0.121486899,288.6285312
1866.5726,0.120360723,288.6614496
1866.725,0.121513781,288.694368
1866.8774,0.121523703,288.7272864
1867.0298,0.114051981,288.7602048
1867.1822,0.101310854,288.7931232
1867.3346,0.090503624,288.8260416
1867.487,0.089801834,288.85896
1867.6394,0.105268772,288.8918784
1867.7918,0.1334352,288.9247968
1867.9442,0.158685722,288.9577152
1868.0966,0.169413197,288.9906336
1868.249,0.166725951,289.023552
1868.4014,0.155843213,289.0564704
1868.5538,0.145012174,289.0893888
1868.7062,0.139830522,289.1223072
1868.8586,0.134705121,289.1552256
1869.011,0.12157416,289.188144
1869.1634,0.100941756,289.2210624
1869.3158,0.072966597,289.2539808
1869.4682,0.037670733,289.2868992
1869.6206,0.003984964,289.3198176
1869.773,0,289.352736
1869.9254,0,289.3856544
1870.0778,0.000817809,289.4185728
1870.2302,0.014374821,289.4514912
1870.3826,0.035279609,289.4844096
1870.535,0.062844386,289.517328
1870.6874,0.085776665,289.5502464
1870.8398,0.110960193,289.5831648
1870.9922,0.131256597,289.6160832
1871.1446,0.143206141,289.6490016
1871.297,0.146585208,289.68192
1871.4494,0.146477868,289.7148384
1871.6018,0.142431892,289.7477568
1871.7542,0.134018179,289.7806752
1871.9066,0.12350726,289.8135936
1872.059,0.113445169,289.846512
1872.2114,0.107570383,289.8794304
1872.3638,0.106034271,289.9123488
1872.5162,0.10924569,289.9452672
1872.6686,0.11603786,289.9781856
1872.821,0.124365602,290.011104
1872.9734,0.135226901,290.0440224
1873.1258,0.146516596,290.0769408
1873.2782,0.153238371,290.1098592
1873.4306,0.155738641,290.1427776
1873.583,0.155119889,290.175696
1873.7354,0.150679975,290.2086144
1873.8878,0.144688349,290.2415328
1874.0402,0.13658502,290.2744512
1874.1926,0.127207267,290.3073696
1874.345,0.122285215,290.340288
1874.4974,0.12646621,290.3732064
1874.6498,0.134564519,290.4061248
1874.8022,0.141236072,290.4390432
1874.9546,0.14308583,290.4719616
1875.107,0.140166264,290.50488
1875.2594,0.136457554,290.5377984
1875.4118,0.135021018,290.5707168
1875.5642,0.135673524,290.6036352
1875.7166,0.137775375,290.6365536
1875.869,0.143258708,290.669472
1876.0214,0.151948066,290.7023904
1876.1738,0.162393024,290.7353088
1876.3262,0.176779409,290.7682272
1876.4786,0.190951843,290.8011456
1876.631,0.198562455,290.834064
1876.7834,0.201993197,290.8669824
1876.9358,0.203359222,290.8999008
1877.0882,0.204183833,290.9328192
1877.2406,0.206077948,290.9657376
1877.393,0.208535878,290.998656
1877.5454,0.210802702,291.0315744
1877.6978,0.212394337,291.0644928
1877.8502,0.210841899,291.0974112
1878.0026,0.203612371,291.1303296
1878.155,0.189837278,291.163248
1878.3074,0.168863597,291.1961664
1878.4598,0.146657151,291.2290848
1878.6122,0.133757712,291.2620032
1878.7646,0.132280617,291.2949216
1878.917,0.134797143,291.32784
1879.0694,0.135057986,291.3607584
1879.2218,0.131488002,291.3936768
1879.3742,0.126497807,291.4265952
1879.5266,0.122455232,291.4595136
1879.679,0.118789097,291.492432
1879.8314,0.114516713,291.5253504
1879.9838,0.109709179,291.5582688
1880.1362,0.10456358,291.5911872
1880.2886,0.099913021,291.6241056
1880.441,0.096832469,291.657024
1880.5934,0.095213976,291.6899424
1880.7458,0.095181136,291.7228608
1880.8982,0.098418287,291.7557792
1881.0506,0.106301987,291.7886976
1881.203,0.116560578,291.821616
1881.3554,0.127508386,291.8545344
1881.5078,0.137448125,291.8874528
1881.6602,0.142798996,291.9203712
1881.8126,0.143642983,291.9532896
1881.965,0.143106918,291.986208
1882.1174,0.143377519,292.0191264
1882.2698,0.143971945,292.0520448
1882.4222,0.143031456,292.0849632
1882.5746,0.140296615,292.1178816
1882.727,0.138808473,292.1508
1882.8794,0.139699374,292.1837184
1883.0318,0.142030635,292.2166368
1883.1842,0.14350923,292.2495552
1883.3366,0.142274917,292.2824736
1883.489,0.139748962,292.315392
1883.6414,0.13712688,292.3483104
1883.7938,0.133099599,292.3812288
1883.9462,0.128049283,292.4141472
1884.0986,0.122840023,292.4470656
1884.251,0.118504656,292.479984
1884.4034,0.117525791,292.5129024
1884.5558,0.119554385,292.5458208
1884.7082,0.122375525,292.5787392
1884.8606,0.125984331,292.6116576
1885.013,0.128789308,292.644576
1885.1654,0.130487767,292.6774944
1885.3178,0.131973963,292.7104128
1885.4702,0.133500293,292.7433312
1885.6226,0.134872886,292.7762496
1885.775,0.1359236,292.809168
1885.9274,0.133082123,292.8420864
1886.0798,0.129078206,292.8750048
1886.2322,0.127007037,292.9079232
1886.3846,0.128291197,292.9408416
1886.537,0.132437334,292.97376
1886.6894,0.136045296,293.0066784
1886.8418,0.136904928,293.0395968
1886.9942,0.133727217,293.0725152
1887.1466,0.124846403,293.1054336
1887.299,0.111051465,293.138352
1887.4514,0.09163116,293.1712704
1887.6038,0.068899791,293.2041888
1887.7562,0.05295196,293.2371072
1887.9086,0.051827989,293.2700256
1888.061,0.062906477,293.302944
1888.2134,0.068618494,293.3358624
1888.3658,0.071096432,293.3687808
1888.5182,0.076054655,293.4016992
1888.6706,0.085893106,293.4346176
1888.823,0.100218597,293.467536
1888.9754,0.117169079,293.5004544
1889.1278,0.132147545,293.5333728
1889.2802,0.140120804,293.5662912
1889.4326,0.14136457,293.5992096
1889.585,0.137360935,293.632128
1889.7374,0.131081818,293.6650464
1889.8898,0.124964767,293.6979648
1890.0422,0.121187821,293.7308832
1890.1946,0.121699843,293.7638016
1890.347,0.126154981,293.79672
1890.4994,0.131444911,293.8296384
1890.6518,0.134277357,293.8625568
1890.8042,0.140096643,293.8954752
1890.9566,0.156334405,293.9283936
1891.109,0.175597077,293.961312
1891.2614,0.186202013,293.9942304
1891.4138,0.187048017,294.0271488
1891.5662,0.181122212,294.0600672
1891.7186,0.17211433,294.0929856
1891.871,0.162710399,294.125904
1892.0234,0.154453825,294.1588224
1892.1758,0.150665126,294.1917408
1892.3282,0.149600783,294.2246592
1892.4806,0.146646431,294.2575776
1892.633,0.141001196,294.290496
1892.7854,0.13753379,294.3234144
1892.9378,0.137212334,294.3563328
1893.0902,0.137964861,294.3892512
1893.2426,0.136079496,294.4221696
1893.395,0.133468368,294.455088
1893.5474,0.131686214,294.4880064
1893.6998,0.132441041,294.5209248
1893.8522,0.134104455,294.5538432
